chr	start	end	strand
chr14	60071254	60071800	+
chr14	60074191	60076785	+
chr14	60081874	60082795	+
chr14	60083338	60084251	+
chr14	60085032	60086127	+
chr14	60087093	60087353	+
chr14	60104503	60104915	+
chr14	60119843	60120597	+
chr14	60121420	60122630	+
chr14	60124867	60125181	+
chr14	60128302	60129647	+
chr14	60139936	60140455	+
chr14	60143691	60144139	+
chr14	60147710	60148582	+
chr14	60149369	60149800	+
chr14	60154825	60155277	+
chr14	60167414	60167890	+
chr14	60176017	60188527	-
chr14	60188985	60189803	-
chr14	60190542	60191360	-
chr14	60192301	60194823	-
chr14	60195772	60196405	-
chr14	60200152	60212403	-
chr14	60213915	60214527	-
chr14	60215149	60216806	-
chr14	60216988	60217902	+
chr14	60817577	60818112	-
chr14	60818661	60819635	-
chr14	60820227	60822234	-
chr14	60823999	60825731	-
chr14	60826127	60841873	-
chr14	60842486	60844607	-
chr14	60845584	60852313	-
chr14	60853516	60855027	-
chr14	60855525	60856888	-
chr14	60857274	60860335	-
chr14	60861485	60861757	-
chr14	60862723	60865174	-
chr14	60866825	60870106	-
chr14	60870442	60871146	+
chr14	60870646	60870931	-
chr14	60871151	60872344	+
chr14	60884058	60898170	+
chr14	60898795	60901771	+
chr14	60903332	60904413	+
chr14	60905259	60906263	+
chr14	60906817	60907095	+
chr14	60907965	60927584	+
chr14	61403413	61403790	+
chr14	61459127	61459432	+
chr14	61791818	61793118	+
chr14	61822020	61822251	+
chr14	61823332	61824016	+
chr14	61824630	61825274	+
chr14	61825760	61827253	+
chr14	61829157	61832628	+
chr14	61833234	61834325	+
chr14	61835933	61836328	+
chr14	61928232	61929423	-
chr14	61928616	61938217	+
chr14	61939001	61939744	-
chr14	61939755	61940795	+
chr14	61947012	61947230	+
chr14	61978555	62002143	-
chr14	61979326	61979567	+
chr14	62003117	62011828	-
chr14	62012640	62019108	-
chr14	62019709	62024798	-
chr14	62025341	62028511	-
chr14	62029119	62031126	-
chr14	62031829	62033750	-
chr14	62035501	62038456	-
chr14	62039319	62049173	-
chr14	62049879	62053271	-
chr14	62054099	62058695	-
chr14	62137165	62138064	-
chr14	62137921	62138877	+
chr14	62145370	62146659	-
chr14	62147058	62156071	-
chr14	62156849	62158210	-
chr14	62158867	62163331	-
chr14	62163891	62175593	-
chr14	62175826	62176400	+
chr14	62216821	62301238	-
chr14	62218343	62219150	+
chr14	62221211	62222185	+
chr14	62224703	62226426	+
chr14	62267788	62269598	+
chr14	62299812	62303486	+
chr14	62301839	62303731	-
chr14	62305212	62306361	-
chr14	62305658	62306392	+
chr14	62314603	62315327	-
chr14	62376139	62376962	+
chr14	62479963	62480366	-
chr14	62589553	62590469	-
chr14	62590199	62591477	+
chr14	62739486	62739861	+
chr14	62781982	62782455	-
chr14	62863785	62864733	-
chr14	62864403	62864648	+
chr14	62950929	62952099	+
chr14	62952417	62953650	+
chr14	62954271	62954889	+
chr14	62959142	62960012	+
chr14	62960531	62962306	+
chr14	62964854	62965336	+
chr14	62966824	62967075	+
chr14	62968501	62970124	+
chr14	62974115	62975060	+
chr14	62976280	62977417	+
chr14	62978083	62980020	+
chr14	62987915	62988543	+
chr14	62989164	62989407	+
chr14	62990285	62990657	+
chr14	62991182	62992388	+
chr14	62995296	62996778	+
chr14	63000534	63001340	+
chr14	63078532	63081598	-
chr14	63082095	63082467	-
chr14	63086304	63087257	-
chr14	63087775	63088605	-
chr14	63089138	63090464	-
chr14	63091064	63092176	-
chr14	63092935	63093383	-
chr14	63094046	63094833	-
chr14	63096857	63097164	-
chr14	63099060	63099486	-
chr14	63100113	63101653	-
chr14	63102583	63102871	-
chr14	63103686	63104167	-
chr14	63106029	63107384	-
chr14	63109566	63110479	-
chr14	63111026	63113520	-
chr14	63114345	63115746	-
chr14	63117441	63117883	-
chr14	63119418	63119674	-
chr14	63120232	63121003	-
chr14	63123023	63123619	-
chr14	63124872	63125698	-
chr14	63128144	63129058	-
chr14	63131110	63132026	-
chr14	63133094	63136384	-
chr14	63142219	63144602	-
chr14	63145139	63149905	-
chr14	63298054	63324890	-
chr14	63325563	63338466	-
chr14	63339192	63346092	-
chr14	63346612	63357377	-
chr14	63358189	63369943	-
chr14	63370447	63379175	-
chr14	63378546	63380222	+
chr14	63379178	63380001	-
chr14	63380270	63381972	+
chr14	63380608	63381104	-
chr14	63382053	63383453	+
chr14	63427296	63427629	-
chr14	63427777	63428248	+
chr14	63455603	63456180	-
chr14	63456545	63490079	+
chr14	63490648	63496046	+
chr14	63496611	63500687	+
chr14	63501339	63501581	+
chr14	63502042	63503358	+
chr14	63503982	63507023	+
chr14	63507772	63510931	+
chr14	63511461	63512639	+
chr14	63513205	63527848	+
chr14	63528375	63542424	+
chr14	63542947	63584327	+
chr14	63687245	63687631	-
chr14	63690540	63691257	-
chr14	63695391	63696565	+
chr14	63695715	63696742	-
chr14	63696838	63697904	-
chr14	63697395	63700122	+
chr14	63697953	63699189	-
chr14	63699205	63703454	-
chr14	63703950	63708457	-
chr14	63710822	63711858	-
chr14	63712344	63723419	-
chr14	63722203	63725602	+
chr14	63726152	63726919	+
chr14	63740154	63741216	-
chr14	63741285	63758108	+
chr14	63741789	63743233	-
chr14	63744544	63744833	-
chr14	63746628	63747944	-
chr14	63748610	63749655	-
chr14	63750214	63750794	-
chr14	63758152	63765282	+
chr14	63762865	63783326	-
chr14	63765669	63767913	+
chr14	63767917	63768451	+
chr14	63769361	63769658	+
chr14	63783820	63797327	-
chr14	63796938	63798480	+
chr14	63801290	63802008	-
chr14	63810912	63812720	-
chr14	63812441	63814967	+
chr14	64135290	64147923	-
chr14	64148899	64150280	-
chr14	64151481	64152196	-
chr14	64153204	64156253	-
chr14	64157593	64158815	-
chr14	64160723	64162853	-
chr14	64162628	64163914	+
chr14	64478565	64479323	-
chr14	64479134	64479663	+
chr14	64483006	64483569	+
chr14	64484975	64485439	+
chr14	64487112	64487696	+
chr14	64490771	64491149	+
chr14	64492533	64492948	+
chr14	64498545	64499832	+
chr14	64504705	64504996	+
chr14	64515592	64516037	+
chr14	64518557	64520646	+
chr14	64523279	64524249	+
chr14	64525171	64525594	+
chr14	64538021	64538447	+
chr14	64540504	64541222	+
chr14	64734270	64734675	-
chr14	64741097	64741653	-
chr14	64751446	64752003	-
chr14	64762964	64764540	-
chr14	64770029	64771403	-
chr14	64772074	64772753	-
chr14	64780213	64780459	-
chr14	64788154	64788675	-
chr14	64789490	64789792	-
chr14	64793123	64793802	-
chr14	64798962	64799731	-
chr14	64800307	64800855	-
chr14	64802612	64803416	-
chr14	64804983	64805638	+
chr14	64805415	64805770	-
chr14	64808646	64809269	-
chr14	64810932	64811304	-
chr14	64813006	64813504	-
chr14	64815670	64816307	-
chr14	64816818	64817177	-
chr14	64817785	64818169	-
chr14	64819371	64820519	-
chr14	64820764	64821054	-
chr14	64827073	64828225	-
chr14	64883469	64883945	-
chr14	64885740	64886390	-
chr14	64894652	64894964	-
chr14	64901203	64901870	-
chr14	64918108	64918732	-
chr14	64928334	64928874	-
chr14	64929627	64930555	-
chr14	64930940	64931350	+
chr14	64941683	64942372	-
chr14	64942776	64944015	+
chr14	64945296	64946476	-
chr14	64946545	64947495	+
chr14	64947657	64949666	-
chr14	64949541	64949980	+
chr14	64961001	64961488	-
chr14	64969275	64969647	-
chr14	64974776	64975333	-
chr14	64982448	64983133	-
chr14	64983687	64984101	-
chr14	64986000	64987000	-
chr14	64993774	64995120	-
chr14	64998666	64998918	-
chr14	64999434	65000197	-
chr14	65000964	65002323	-
chr14	65011798	65012050	-
chr14	65012616	65013149	-
chr14	65016010	65016289	-
chr14	65017222	65018134	-
chr14	65018729	65020274	-
chr14	65021302	65022504	-
chr14	65024167	65025522	-
chr14	65026437	65027882	-
chr14	65029259	65030129	-
chr14	65032252	65033070	-
chr14	65035626	65037760	-
chr14	65040937	65044229	-
chr14	65051369	65052451	-
chr14	65053309	65053908	-
chr14	65054546	65055011	-
chr14	65055404	65056521	-
chr14	65057867	65059511	-
chr14	65059227	65060434	+
chr14	65059527	65059778	-
chr14	65246356	65246904	-
chr14	65247273	65247843	+
chr14	65249895	65252439	-
chr14	65255731	65256641	-
chr14	65256493	65257552	+
chr14	65256653	65258634	-
chr14	65258193	65259222	+
chr14	65271341	65271628	+
chr14	65271634	65401480	+
chr14	65272181	65272812	-
chr14	65401896	65436629	+
chr14	65426279	65446443	-
chr14	65447400	65448505	-
chr14	65449068	65450356	-
chr14	65451017	65454844	-
chr14	65453551	65453942	+
chr14	65455660	65460180	-
chr14	65460689	65464051	-
chr14	65464581	65465041	-
chr14	65465400	65472803	-
chr14	65473417	65473684	-
chr14	65474242	65474888	-
chr14	65477318	65478710	-
chr14	65479417	65479760	-
chr14	65482417	65485396	-
chr14	65485873	65486285	-
chr14	65487139	65488040	-
chr14	65490548	65491635	-
chr14	65492821	65493541	-
chr14	65494980	65496217	-
chr14	65496758	65497300	-
chr14	65498053	65499101	-
chr14	65499619	65501030	-
chr14	65501747	65503807	-
chr14	65504200	65505002	-
chr14	65505598	65507191	-
chr14	65509003	65510201	-
chr14	65511071	65512520	-
chr14	65513749	65514726	-
chr14	65515458	65520282	-
chr14	65521840	65523017	-
chr14	65523612	65525702	-
chr14	65526512	65528391	-
chr14	65529402	65530190	-
chr14	65530780	65532926	-
chr14	65533676	65537450	-
chr14	65539447	65540356	-
chr14	65541106	65542431	-
chr14	65542493	65543841	-
chr14	65544366	65545417	-
chr14	65545979	65546805	-
chr14	65547704	65549770	-
chr14	65550614	65553917	-
chr14	65554468	65554783	-
chr14	65555336	65555561	-
chr14	65559167	65564263	-
chr14	65564775	65568711	-
chr14	65569128	65570684	+
chr14	65571029	65573104	+
chr14	65574399	65575339	+
chr14	65575846	65576927	+
chr14	65577529	65578293	+
chr14	65588292	65589904	+
chr14	65598592	65599042	+
chr14	65599676	65600738	+
chr14	65610294	65611704	+
chr14	65614700	65615819	+
chr14	65616951	65617555	+
chr14	65618385	65619805	+
chr14	65621105	65621758	+
chr14	65625084	65628097	+
chr14	65629092	65630287	+
chr14	65632398	65633210	+
chr14	65638435	65639009	+
chr14	65639684	65640346	+
chr14	65641959	65642424	+
chr14	65645302	65645713	+
chr14	65646358	65646631	+
chr14	65648420	65648776	+
chr14	65649342	65652221	+
chr14	65653242	65653817	+
chr14	65657607	65659050	+
chr14	65660818	65662541	+
chr14	65663305	65663857	+
chr14	65667155	65671692	-
chr14	65671983	65673672	-
chr14	65677582	65679132	-
chr14	65679746	65681248	-
chr14	65684141	65685616	-
chr14	65686290	65687568	-
chr14	65688085	65692171	-
chr14	65692750	65696607	-
chr14	65700747	65701407	-
chr14	65702605	65703152	-
chr14	65703676	65704318	-
chr14	65707697	65708888	-
chr14	65709853	65710379	-
chr14	65710888	65712255	-
chr14	65712946	65713601	-
chr14	65715110	65717296	-
chr14	65764174	65764429	-
chr14	65961816	65962559	-
chr14	65962273	65965591	+
chr14	65963231	65964375	-
chr14	65966002	65966318	+
chr14	65975690	65977283	-
chr14	65976293	65991785	+
chr14	65992476	66006442	+
chr14	66007088	66021728	+
chr14	66144529	66144793	-
chr14	66145406	66146109	-
chr14	66148977	66149812	-
chr14	66160297	66162501	-
chr14	66164816	66165529	-
chr14	66171044	66172442	-
chr14	66177099	66177871	-
chr14	66178405	66178689	-
chr14	66194178	66194609	-
chr14	66195437	66195982	-
chr14	66198144	66198634	-
chr14	66206879	66207782	-
chr14	66208319	66210001	-
chr14	66211485	66211897	-
chr14	66211947	66212397	+
chr14	66455484	66456151	-
chr14	66456346	66456991	+
chr14	66460009	66460491	+
chr14	66462047	66463392	+
chr14	66469639	66469881	+
chr14	66472253	66472792	+
chr14	66474194	66474845	+
chr14	66475831	66476132	+
chr14	66484136	66490112	+
chr14	66600139	66600380	+
chr14	66765997	66782315	-
chr14	66782323	66821354	-
chr14	66825344	66827947	-
chr14	66828369	66841062	-
chr14	66842085	66864553	-
chr14	66842756	66843190	+
chr14	66865074	66871329	-
chr14	66871337	66872367	-
chr14	66872371	66899904	-
chr14	66899251	66899745	+
chr14	66914928	66915760	-
chr14	66915858	66940012	+
chr14	66941729	66942430	+
chr14	66959201	66959476	-
chr14	67159553	67159980	-
chr14	67160497	67160826	+
chr14	67176332	67177206	-
chr14	67180051	67180496	-
chr14	67254229	67254875	+
chr14	67255794	67257700	+
chr14	67258876	67261305	+
chr14	67261964	67264071	+
chr14	67264205	67271073	+
chr14	67271775	67271990	+
chr14	67273212	67277148	+
chr14	67277998	67278645	+
chr14	67278990	67280315	+
chr14	67281801	67282293	+
chr14	67283010	67283928	+
chr14	67284668	67285812	+
chr14	67286385	67287532	+
chr14	67289855	67290576	+
chr14	67291395	67292814	+
chr14	67295251	67299703	+
chr14	67300270	67302114	+
chr14	67303006	67304532	+
chr14	67306017	67307062	+
chr14	67308588	67311273	+
chr14	67312096	67312653	+
chr14	67313772	67315955	+
chr14	67316835	67317413	+
chr14	67318585	67318963	+
chr14	67323430	67324141	+
chr14	67324858	67325832	+
chr14	67326632	67327179	+
chr14	67328950	67329885	+
chr14	67331218	67331726	+
chr14	67332324	67333004	+
chr14	67335951	67336258	+
chr14	67337033	67337966	+
chr14	67341188	67341549	+
chr14	67346747	67349134	+
chr14	67351178	67353570	+
chr14	67354460	67356067	+
chr14	67356327	67357768	+
chr14	67417989	67418632	-
chr14	67419290	67425081	-
chr14	67425385	67427079	-
chr14	67427864	67432171	-
chr14	67432818	67434332	-
chr14	67435335	67436143	-
chr14	67436782	67437232	-
chr14	67438830	67440941	-
chr14	67441529	67443475	-
chr14	67444618	67446628	-
chr14	67447091	67447494	-
chr14	67448106	67452537	-
chr14	67453109	67456467	-
chr14	67456995	67458445	-
chr14	67459030	67465651	-
chr14	67463644	67464589	+
chr14	67466335	67466899	-
chr14	67467410	67471823	-
chr14	67472558	67473168	-
chr14	67474594	67476874	-
chr14	67477369	67478029	-
chr14	67478729	67482176	-
chr14	67482500	67483297	-
chr14	67483921	67484947	-
chr14	67485763	67488316	-
chr14	67487627	67492381	+
chr14	67572698	67573043	-
chr14	67574201	67575335	-
chr14	67576925	67578033	-
chr14	67578672	67605648	-
chr14	67583379	67583899	+
chr14	67592248	67593518	+
chr14	67605655	67606088	-
chr14	67606544	67649314	-
chr14	67609843	67610709	+
chr14	67626538	67627082	+
chr14	67627814	67628874	+
chr14	67649911	67691308	-
chr14	67690868	67691479	+
chr14	67807392	67807660	+
chr14	68334176	68336477	+
chr14	68337606	68340100	+
chr14	68341037	68341848	+
chr14	68342489	68342728	+
chr14	68343698	68344457	+
chr14	68347162	68348169	+
chr14	68350180	68351486	+
chr14	68352507	68356829	+
chr14	68357374	68366200	+
chr14	68365942	68366767	-
chr14	68366722	68367514	+
chr14	68367099	68367634	-
chr14	68368111	68369240	-
chr14	68368338	68369415	+
chr14	68369731	68373908	-
chr14	68375148	68377282	-
chr14	68385992	68386392	-
chr14	68388129	68388495	-
chr14	68391108	68392171	-
chr14	68394455	68394784	-
chr14	68397995	68398634	-
chr14	68399461	68400530	-
chr14	68403390	68403875	-
chr14	68405568	68407372	-
chr14	68411129	68412801	-
chr14	68416241	68416639	-
chr14	68418382	68419439	-
chr14	68423324	68424226	-
chr14	68424999	68425581	-
chr14	68426329	68426833	-
chr14	68428771	68429677	-
chr14	68430684	68431628	-
chr14	68433483	68434091	-
chr14	68436609	68437188	-
chr14	68439172	68439804	-
chr14	68440337	68440977	-
chr14	68445594	68446081	-
chr14	68446994	68447363	-
chr14	68448847	68449181	-
chr14	68451501	68452955	-
chr14	68454023	68454431	-
chr14	68458546	68459220	-
chr14	68459990	68460221	-
chr14	68463871	68465040	-
chr14	68468259	68468927	-
chr14	68472439	68473094	-
chr14	68475031	68475480	-
chr14	68481629	68483238	-
chr14	68484473	68485102	-
chr14	68486105	68486448	-
chr14	68489435	68489793	-
chr14	68494506	68495306	-
chr14	68497205	68498197	-
chr14	68502817	68503601	-
chr14	68506994	68507232	-
chr14	68513586	68514095	-
chr14	68516624	68517593	-
chr14	68518380	68519116	-
chr14	68521966	68522386	-
chr14	68522905	68523167	-
chr14	68525846	68526943	-
chr14	68527693	68529428	-
chr14	68529956	68531190	-
chr14	68533241	68533736	-
chr14	68536789	68537257	-
chr14	68538459	68540021	-
chr14	68540941	68542248	-
chr14	68544348	68546021	-
chr14	68548122	68549180	-
chr14	68549852	68551638	-
chr14	68551691	68552142	+
chr14	68668971	68669751	-
chr14	69858489	69867567	-
chr14	69869001	69869623	-
chr14	69875212	69876094	-
chr14	69878096	69878468	-
chr14	69879055	69879684	-
chr14	69884770	69885210	-
chr14	69885515	69885730	+
chr14	69888702	69889419	-
chr14	69894886	69895259	-
chr14	69900256	69900938	-
chr14	69901404	69903044	-
chr14	69903243	69903554	+
chr14	69955237	69955858	+
chr14	69958640	69959006	+
chr14	69963988	69964882	+
chr14	69968302	69968577	+
chr14	69975049	69976658	+
chr14	69984365	69985239	+
chr14	69986287	69988284	+
chr14	69989079	69989671	+
chr14	69994720	69995314	+
chr14	70092921	70093697	+
chr14	70094772	70095143	-
chr14	70095518	70096108	-
chr14	70096767	70098144	-
chr14	70104903	70105465	-
chr14	70106802	70107402	-
chr14	70110054	70116190	-
chr14	70116701	70121213	-
chr14	70121925	70122849	-
chr14	70124165	70130486	-
chr14	70131352	70132373	-
chr14	70132521	70132834	+
chr14	70132854	70133374	+
chr14	70133183	70133574	-
chr14	70184043	70185053	-
chr14	70185652	70186445	-
chr14	70204715	70205472	-
chr14	70205563	70205776	+
chr14	70456109	70457315	-
chr14	70457023	70457416	+
chr14	70465820	70466609	+
chr14	70499117	70499854	-
chr14	70499941	70516576	+
chr14	70517016	70519699	+
chr14	70520440	70521648	+
chr14	70522023	70523647	+
chr14	70524240	70529542	+
chr14	70530002	70547808	+
chr14	70536025	70540401	-
chr14	70540933	70542331	-
chr14	70543392	70543846	-
chr14	70544372	70545096	-
chr14	70545603	70547813	-
chr14	70548326	70549297	-
chr14	70548468	70548983	+
chr14	70549922	70550906	-
chr14	70550154	70550588	+
chr14	70551033	70551797	+
chr14	70551556	70551899	-
chr14	70552427	70553455	-
chr14	70560997	70562741	-
chr14	70563999	70564505	-
chr14	70574373	70576279	-
chr14	70575263	70576049	+
chr14	70576799	70577035	-
chr14	70577964	70589768	-
chr14	70590195	70606589	-
chr14	70604975	70613593	+
chr14	70611310	70613550	-
chr14	70621566	70622025	-
chr14	70622631	70623643	-
chr14	70689092	70689337	-
chr14	70689325	70689793	+
chr14	70702854	70703638	-
chr14	70711046	70711428	-
chr14	70712423	70713027	-
chr14	70721338	70721639	-
chr14	70750799	70751274	-
chr14	70770517	70770859	+
chr14	70795000	70795251	+
chr14	70801988	70802379	-
chr14	70832787	70836864	-
chr14	70837571	70839492	-
chr14	70840003	70841169	-
chr14	70841993	70843280	-
chr14	70843275	70843539	+
chr14	70886029	70886739	-
chr14	70945032	70945732	+
chr14	70945992	70946409	+
chr14	70946770	70949997	+
chr14	70977180	70978204	-
chr14	70977592	70983205	+
chr14	70980353	70985277	-
chr14	70986397	70989806	-
chr14	70990220	70991038	-
chr14	70992251	70992999	-
chr14	70993590	70994313	-
chr14	70994756	70995853	-
chr14	70997799	70999654	-
chr14	70999252	71000015	+
chr14	71056520	71061862	-
chr14	71059105	71059371	+
chr14	71062923	71066952	-
chr14	71067823	71070701	-
chr14	71071350	71072745	-
chr14	71074694	71077000	-
chr14	71077475	71082734	-
chr14	71085372	71086638	-
chr14	71088231	71095010	-
chr14	71097382	71100069	-
chr14	71100673	71101094	-
chr14	71101518	71101944	-
chr14	71106511	71106725	-
chr14	71108929	71111762	-
chr14	71114198	71115143	-
chr14	71117247	71118463	-
chr14	71118998	71120320	-
chr14	71120948	71123980	-
chr14	71124858	71126538	-
chr14	71134475	71135723	-
chr14	71136812	71139319	-
chr14	71139810	71140193	-
chr14	71140726	71145094	-
chr14	71145714	71146033	-
chr14	71146683	71147850	-
chr14	71148377	71152758	-
chr14	71153211	71155426	-
chr14	71156157	71161197	-
chr14	71162034	71164017	-
chr14	71164525	71166380	-
chr14	71166598	71168056	+
chr14	71166913	71167435	-
chr14	71173595	71173844	-
chr14	71174137	71181813	+
chr14	71174359	71174774	-
chr14	71177412	71178016	-
chr14	71180756	71181035	-
chr14	71182538	71182965	+
chr14	71183638	71183979	+
chr14	71184581	71186392	+
chr14	71184609	71186561	-
chr14	71187605	71188627	-
chr14	71189226	71189437	-
chr14	71190520	71192918	+
chr14	71196973	71197517	-
chr14	71198276	71198986	+
chr14	72934591	72940773	-
chr14	72941347	72945749	-
chr14	72946230	72946524	-
chr14	72947131	73005378	-
chr14	73002908	73004008	+
chr14	73005836	73008764	-
chr14	73016803	73018054	-
chr14	73018648	73020054	-
chr14	73020643	73040823	-
chr14	73041386	73045864	-
chr14	73047774	73051888	-
chr14	73052565	73053160	-
chr14	73053753	73054336	-
chr14	73054834	73058072	-
chr14	73058608	73059020	-
chr14	73062207	73062649	-
chr14	73063297	73066698	-
chr14	73066972	73074067	-
chr14	73074888	73077730	-
chr14	73078175	73079882	-
chr14	73080900	73081950	-
chr14	73083032	73083646	-
chr14	73084152	73094919	-
chr14	73096860	73102248	-
chr14	73102697	73107150	-
chr14	73107706	73109821	-
chr14	73109490	73110820	+
chr14	73183228	73183472	+
chr14	73538578	73541003	+
chr14	73539076	73543665	-
chr14	73541698	73565527	+
chr14	73566045	73571257	+
chr14	73567915	73569339	-
chr14	73571883	73573282	-
chr14	73571978	73572612	+
chr14	73572616	73585766	+
chr14	73578952	73586899	-
chr14	73594510	73608219	-
chr14	73608974	73613795	-
chr14	73614302	73616756	-
chr14	73616903	73633211	-
chr14	73633754	73691543	-
chr14	73637770	73644579	+
chr14	73692222	73698598	-
chr14	73699245	73704694	-
chr14	73705236	73707349	-
chr14	73708378	73725691	-
chr14	73724533	73725021	+
chr14	73725857	73728619	+
chr14	73726386	73727156	-
chr14	73733132	73733625	-
chr14	73733913	73734571	+
chr14	73737481	73738051	-
chr14	73738692	73739964	-
chr14	73740797	73741981	-
chr14	73742477	73754046	-
chr14	73754067	73785111	-
chr14	73781684	73782177	+
chr14	73782837	73783296	+
chr14	73785206	73787591	+
chr14	73785890	73786418	-
chr14	73787920	73789106	-
chr14	73788582	73789532	+
chr14	73801159	73802249	+
chr14	73833512	73834138	+
chr14	73841803	73842287	+
chr14	73845507	73846049	+
chr14	73910108	73911417	+
chr14	73912795	73918355	+
chr14	73924780	73925813	+
chr14	73952992	73953639	+
chr14	73959351	73961544	+
chr14	73963521	73964586	+
chr14	73968216	73969434	+
chr14	73969810	73970384	+
chr14	73971033	73972343	+
chr14	73973286	73974619	+
chr14	73976431	73977597	+
chr14	73979013	73980286	+
chr14	73980856	73981702	+
chr14	73982340	73984104	+
chr14	73985573	73987094	+
chr14	73987674	73988647	+
chr14	73989167	73990027	+
chr14	73992447	73992752	+
chr14	73993408	73994623	+
chr14	73995159	73995432	+
chr14	73995969	73998166	+
chr14	74000310	74001004	+
chr14	74002114	74002617	+
chr14	74003302	74006200	+
chr14	74006866	74009636	+
chr14	75088620	75089548	-
chr14	75089619	75090202	+
chr14	75099394	75099714	+
chr14	75103179	75103830	-
chr14	75131215	75131948	-
chr14	75132108	75152385	+
chr14	75132801	75134423	-
chr14	75150567	75153071	-
chr14	75152415	75153641	+
chr14	75154844	75156869	-
chr14	75159709	75161670	-
chr14	75165297	75166876	-
chr14	75167457	75171573	-
chr14	75172455	75174638	-
chr14	75183369	75184594	-
chr14	75185010	75185292	-
chr14	75186112	75192610	-
chr14	75193831	75194387	-
chr14	75195421	75201846	-
chr14	75202387	75202636	-
chr14	75203111	75205494	-
chr14	75206229	75207596	-
chr14	75209184	75209851	-
chr14	75210553	75211543	-
chr14	75213396	75214202	-
chr14	75214845	75215527	-
chr14	75218133	75218808	-
chr14	75221314	75222462	-
chr14	75222915	75228428	-
chr14	75229005	75229727	-
chr14	75231032	75231400	-
chr14	75232173	75234723	-
chr14	75236642	75237253	-
chr14	75238854	75239467	-
chr14	75241029	75241864	-
chr14	75248498	75249423	-
chr14	75250159	75253676	-
chr14	75254847	75256553	-
chr14	75257185	75257513	-
chr14	75259320	75259731	-
chr14	75261204	75262384	-
chr14	75263173	75263808	-
chr14	75264367	75264701	-
chr14	75265498	75266670	-
chr14	75267203	75268090	-
chr14	75269248	75269644	-
chr14	75271692	75272093	-
chr14	75273289	75276784	-
chr14	75278072	75280777	-
chr14	75281533	75282214	-
chr14	75282737	75284791	-
chr14	75285199	75288513	-
chr14	75289191	75289410	-
chr14	75290005	75291232	-
chr14	75292256	75292755	-
chr14	75298388	75301956	-
chr14	75302534	75307985	-
chr14	75308472	75321343	-
chr14	75321983	75322509	-
chr14	75323182	75323790	-
chr14	75324385	75341595	-
chr14	75341860	75342196	-
chr14	75342748	75344679	-
chr14	75345215	75347424	-
chr14	75346523	75348339	+
chr14	75415795	75417813	+
chr14	75416169	75417265	-
chr14	75418159	75419497	+
chr14	75420637	75422302	+
chr14	75422761	75423594	+
chr14	75425753	75426342	+
chr14	75433430	75433799	+
chr14	75435967	75436545	+
chr14	75438397	75438658	+
chr14	75445345	75445600	+
chr14	75448952	75449922	+
chr14	75451567	75452680	+
chr14	75454113	75454773	+
chr14	75455575	75457581	+
chr14	75459424	75459964	+
chr14	75465113	75466393	+
chr14	75467823	75469696	-
chr14	75468613	75469379	+
chr14	75530925	75556073	+
chr14	75535828	75536743	-
chr14	75546731	75548176	-
chr14	75556600	75558808	+
chr14	75560298	75561125	+
chr14	75562081	75566544	+
chr14	75562843	75564263	-
chr14	75568094	75573312	+
chr14	75573921	75576878	+
chr14	75574769	75575338	-
chr14	75575892	75576481	-
chr14	75576936	75628386	+
chr14	75577472	75579574	-
chr14	75580029	75580557	-
chr14	75628388	75633307	+
chr14	75633326	75633800	+
chr14	75683008	75683824	-
chr14	75683875	75684086	-
chr14	75684155	75689477	+
chr14	75689987	75690295	+
chr14	75691137	75692616	+
chr14	75693187	75694024	+
chr14	75694561	75695017	+
chr14	75695655	75697514	+
chr14	75698049	75698417	+
chr14	75699124	75700475	+
chr14	75701119	75701618	+
chr14	75702215	75704515	+
chr14	75705082	75707518	+
chr14	75708390	75709579	+
chr14	75710138	75710477	+
chr14	75712111	75713050	+
chr14	75713679	75714363	+
chr14	75715690	75716138	+
chr14	75717278	75718072	+
chr14	75721362	75721670	+
chr14	75722515	75723761	+
chr14	75724270	75726268	+
chr14	75726764	75731064	+
chr14	75731572	75733287	+
chr14	75733845	75735125	+
chr14	75735765	75736057	+
chr14	75736671	75737373	+
chr14	75738256	75739887	+
chr14	75740838	75741627	+
chr14	75742175	75747243	+
chr14	76096461	76133108	-
chr14	76131340	76131632	+
chr14	76133685	76154616	-
chr14	76154415	76155393	+
chr14	76156738	76162012	-
chr14	76162573	76165485	-
chr14	76166337	76170117	-
chr14	76171248	76171886	-
chr14	76172492	76175171	-
chr14	76177102	76180217	-
chr14	76180705	76183086	-
chr14	76185393	76186814	-
chr14	76187138	76187789	+
chr14	76228820	76229544	-
chr14	76228840	76229411	+
chr14	76231527	76232030	-
chr14	76232929	76234616	-
chr14	76234265	76235328	+
chr14	76235372	76236285	+
chr14	76236888	76238101	+
chr14	76241338	76243912	-
chr14	76241783	76242229	+
chr14	76243922	76244857	-
chr14	76245062	76245360	+
chr14	76245374	76247099	+
chr14	76247128	76247936	+
chr14	76248068	76252649	+
chr14	76262664	76263671	-
chr14	76263908	76264219	+
chr14	76289090	76296209	-
chr14	76296738	76298475	-
chr14	76299233	76300986	-
chr14	76301758	76303476	-
chr14	76303934	76304494	-
chr14	76305084	76305450	-
chr14	76305997	76307358	-
chr14	76308249	76308492	-
chr14	76310262	76311283	-
chr14	76313720	76314984	-
chr14	76315707	76316132	-
chr14	76317408	76318058	-
