chr	start	end	strand
chr10	42070273	42071267	-
chr10	42076701	42077571	-
chr10	42083621	42084950	-
chr10	42087575	42089407	-
chr10	42106025	42110144	-
chr10	42112899	42114390	-
chr10	42115604	42119759	-
chr10	42125345	42125673	-
chr10	42126742	42129396	-
chr10	42130429	42134449	-
chr10	42135575	42136054	-
chr10	42151118	42152908	-
chr10	42155063	42157147	-
chr10	42163973	42167102	-
chr10	42171342	42172363	-
chr10	42192076	42198391	-
chr10	42198473	42198697	+
chr10	42221039	42221688	-
chr10	42221881	42260295	+
chr10	42398502	42400476	-
chr10	42398721	42435179	+
chr10	42480864	42481208	-
chr10	42481455	42561979	+
chr10	42682105	42683371	+
chr10	42716839	42717390	-
chr10	42717421	42717884	+
chr10	42754354	42754738	-
chr10	42754796	42756126	+
chr10	42765537	42770330	+
chr10	42771540	42774306	+
chr10	42775316	42777193	+
chr10	42934269	42941223	-
chr10	42941283	42944037	+
chr10	42945197	42945906	+
chr10	42947074	42950784	+
chr10	42953690	42957014	+
chr10	42958390	42961595	+
chr10	42962621	42965740	+
chr10	42966755	42967498	+
chr10	42968782	42970240	+
chr10	42972867	42974391	+
chr10	43064992	43066837	+
chr10	43086603	43087213	+
chr10	43096812	43097842	+
chr10	43103987	43104260	+
chr10	43106323	43106701	+
chr10	43122055	43122307	+
chr10	43133343	43135824	+
chr10	43137939	43138681	+
chr10	43144067	43144869	+
chr10	43149128	43149483	+
chr10	43150475	43151151	+
chr10	43156673	43157310	+
chr10	43160305	43160707	+
chr10	43196450	43199017	-
chr10	43199760	43200547	+
chr10	43242918	43246889	-
chr10	43248010	43250478	-
chr10	43251560	43260814	-
chr10	43298132	43305570	+
chr10	43360374	43360946	-
chr10	43361262	43361478	+
chr10	43387268	43387802	-
chr10	43387975	43388366	+
chr10	43422169	43422890	-
chr10	43422502	43423463	+
chr10	43620387	43621532	-
chr10	43621095	43630396	+
chr10	43633983	43634811	+
chr10	43667706	43674464	-
chr10	43670921	43675166	+
chr10	43675950	43678977	-
chr10	43680015	43682889	-
chr10	43684087	43695367	-
chr10	43696444	43700784	-
chr10	43701973	43702565	-
chr10	43703731	43705151	-
chr10	43706395	43707902	-
chr10	43708903	43710399	-
chr10	43711299	43718798	-
chr10	43722567	43723768	-
chr10	43723462	43724716	+
chr10	43730656	43731433	-
chr10	43731157	43731571	+
chr10	43788417	43789120	-
chr10	43982553	43988141	-
chr10	43988178	44016602	+
chr10	44018134	44021310	+
chr10	44022510	44039710	+
chr10	44040885	44052266	+
chr10	44053427	44062841	+
chr10	44064082	44069032	+
chr10	44070013	44070644	+
chr10	44072282	44091188	+
chr10	44099793	44100431	-
chr10	44100624	44101124	+
chr10	44147434	44147797	-
chr10	44147945	44148278	+
chr10	44155487	44179148	-
chr10	44177574	44179300	+
chr10	44247098	44247637	+
chr10	44248732	44249311	-
chr10	44249361	44251584	+
chr10	44315363	44315798	-
chr10	44315972	44316449	+
chr10	44318960	44321902	-
chr10	44319067	44323332	+
chr10	44324367	44328452	+
chr10	44331528	44332458	+
chr10	44336104	44336761	+
chr10	44338630	44338933	+
chr10	44343204	44344061	+
chr10	44345091	44352688	-
chr10	44350454	44356018	+
chr10	44354440	44354999	-
chr10	44359817	44360035	+
chr10	44378971	44379494	-
chr10	44379450	44381098	+
chr10	44382453	44383328	+
chr10	44384801	44386208	+
chr10	44410515	44411952	-
chr10	44411690	44413254	+
chr10	44418693	44419413	+
chr10	44422098	44422689	+
chr10	44768012	44768596	-
chr10	44768643	44769093	+
chr10	44786067	44786740	-
chr10	44786998	44788277	+
chr10	44791687	44793227	+
chr10	44794824	44795076	+
chr10	44824389	44827127	+
chr10	44833672	44834404	+
chr10	44846413	44848506	+
chr10	44849723	44850816	+
chr10	44853570	44855857	+
chr10	44862015	44862356	+
chr10	44865177	44869166	+
chr10	44870217	44870942	+
chr10	44878266	44886263	+
chr10	45297622	45304741	+
chr10	45323750	45336970	+
chr10	45338387	45342760	+
chr10	45343647	45345040	+
chr10	45347540	45350642	+
chr10	45354580	45357638	+
chr10	45360747	45363971	+
chr10	45365089	45367347	+
chr10	45368811	45370025	+
chr10	45381521	45383358	+
chr10	45389679	45392188	+
chr10	45393408	45407573	+
chr10	45414085	45419368	+
chr10	45421020	45432605	+
chr10	45433621	45442362	+
chr10	45595211	45595881	+
chr10	50311055	50312710	-
chr10	50312474	50323037	+
chr10	50324539	50348855	+
chr10	50349872	50356428	+
chr10	50357707	50363200	+
chr10	50364757	50376182	+
chr10	50377451	50392866	+
chr10	50399981	50402740	+
chr10	50404609	50410069	+
chr10	50411921	50414002	+
chr10	50416341	50424886	+
chr10	50427154	50428858	+
chr10	50429952	50439003	+
chr10	50440064	50448685	+
chr10	50449693	50465362	+
chr10	50467316	50472171	+
chr10	50473540	50478150	+
chr10	50479243	50496297	+
chr10	50498284	50502471	+
chr10	50503649	50504587	+
chr10	50505453	50523406	+
chr10	50525998	50527971	+
chr10	50533994	50537339	+
chr10	50540179	50541845	+
chr10	50543253	50556193	+
chr10	50557441	50565986	+
chr10	50566990	50567505	+
chr10	50569283	50579883	+
chr10	51150237	51156199	-
chr10	51155715	51156402	+
chr10	51162919	51163436	-
chr10	51170120	51176326	-
chr10	51171579	51172460	+
chr10	51174000	51176360	+
chr10	51199164	51202183	-
chr10	51200609	51204740	+
chr10	51204795	51205685	+
chr10	51205595	51218470	-
chr10	51205878	51206947	+
chr10	51206948	51208069	+
chr10	51208126	51210696	+
chr10	51210905	51214800	+
chr10	51214828	51215970	+
chr10	51216162	51217539	+
chr10	51217603	51217900	+
chr10	51221756	51250943	-
chr10	51246110	51264657	+
chr10	52051365	52059747	-
chr10	52061332	52065711	-
chr10	52067774	52102288	-
chr10	52102064	52104792	+
chr10	52136927	52137155	-
chr10	52137424	52163208	+
chr10	52138840	52139469	-
chr10	52990608	53000538	-
chr10	53001624	53006876	-
chr10	53005215	53005708	+
chr10	53008605	53021491	-
chr10	53022705	53027104	-
chr10	53030730	53035353	-
chr10	53036485	53040542	-
chr10	53041955	53042722	-
chr10	53044722	53047254	-
chr10	53048349	53050010	-
chr10	53051137	53059879	-
chr10	53061028	53062632	-
chr10	53063908	53069979	-
chr10	53071729	53073532	-
chr10	53074797	53077958	-
chr10	53079005	53079608	-
chr10	53082312	53082815	-
chr10	53084004	53085031	-
chr10	53092732	53099697	-
chr10	53246834	53249781	-
chr10	53250846	53261053	-
chr10	53262213	53263065	-
chr10	53264425	53266814	-
chr10	53269064	53269582	-
chr10	53273932	53274790	-
chr10	53277428	53285542	-
chr10	53286616	53288265	-
chr10	53295853	53304559	-
chr10	53306702	53349816	-
chr10	53316736	53317159	+
chr10	53320737	53321420	+
chr10	53322621	53322988	+
chr10	53326970	53329004	+
chr10	53333934	53336526	+
chr10	53621724	53632937	-
chr10	53633958	53635982	-
chr10	53637175	53638476	-
chr10	53639607	53653624	-
chr10	53656686	53657926	-
chr10	53659745	53661396	-
chr10	53662500	53663350	-
chr10	53664543	53667235	-
chr10	53668308	53669735	-
chr10	53672967	53673708	-
chr10	53676590	53678392	-
chr10	53680011	53680472	-
chr10	53683981	53685111	-
chr10	53688328	53689507	-
chr10	53690472	53696239	-
chr10	53699416	53704384	-
chr10	53706542	53707561	-
chr10	53708688	53710496	-
chr10	53712517	53713061	-
chr10	53714290	53720255	-
chr10	53721302	53733716	-
chr10	53734784	53736863	-
chr10	53738295	53740716	-
chr10	53742664	53744956	-
chr10	53747296	53756131	-
chr10	53757973	53759374	-
chr10	53760411	53762490	-
chr10	53763576	53776109	-
chr10	53777556	53783369	-
chr10	53784327	53790913	-
chr10	53792011	53795577	-
chr10	53795691	53796411	+
chr10	55734153	55734790	-
chr10	55735789	55736889	-
chr10	55762837	55763749	-
chr10	55826661	55827379	+
chr10	55833768	55837655	+
chr10	55867005	55869465	-
chr10	55887865	55889462	-
chr10	55947412	55948730	-
chr10	55948800	55949701	+
chr10	56513145	56513403	+
chr10	57205730	57205977	-
chr10	57206222	57213852	+
chr10	57215920	57217510	+
chr10	57219415	57220419	+
chr10	57221938	57233742	+
chr10	57229351	57252331	-
chr10	57234746	57237941	+
chr10	57252333	57252802	+
chr10	57410217	57411411	+
chr10	57447230	57447626	-
chr10	57447747	57467883	+
chr10	57480224	57481573	-
chr10	57480716	57481762	+
chr10	57504685	57506601	+
chr10	57505443	57505821	-
chr10	57507838	57508254	+
chr10	57512054	57515916	-
chr10	57512415	57536171	+
chr10	57715213	57718156	-
chr10	57718205	57728908	+
chr10	57730602	57742423	+
chr10	57743331	57745532	+
chr10	57746705	57748807	+
chr10	57751375	57781268	+
chr10	57785587	57785926	-
chr10	57786312	57895919	+
chr10	57907407	57909517	-
chr10	57908859	57961872	+
chr10	57959800	57960900	-
chr10	58614684	58620038	-
chr10	58621445	58622570	-
chr10	58624168	58625208	-
chr10	58626851	58627615	-
chr10	58628735	58631309	-
chr10	58634059	58636720	-
chr10	58639136	58641612	-
chr10	58643519	58643824	-
chr10	58656594	58659191	-
chr10	58666595	58667626	-
chr10	58671094	58672790	-
chr10	58673865	58684543	-
chr10	58684332	58700918	+
chr10	58698713	58700269	-
chr10	58728132	58729653	+
chr10	58785456	58786850	-
chr10	58786338	58800605	+
chr10	58801635	58843159	+
chr10	58881653	58886253	-
chr10	58887600	58888799	-
chr10	58889966	58893813	-
chr10	58893967	58894560	+
chr10	58895159	58895662	-
chr10	58895778	58896030	+
chr10	58907175	58920098	-
chr10	58921380	58926488	-
chr10	58928357	58931031	-
chr10	58935231	58939360	-
chr10	58944777	58947152	-
chr10	58948241	58953140	-
chr10	58962551	58963978	-
chr10	58966985	58972683	-
chr10	58974140	58978360	-
chr10	58980401	58983058	-
chr10	58984080	58986465	-
chr10	58988188	58993298	-
chr10	58994525	59079466	-
chr10	59040766	59041861	+
chr10	59052347	59054009	+
chr10	59099662	59100041	+
chr10	59165306	59168411	+
chr10	59171695	59171928	+
chr10	59179312	59180611	+
chr10	59183648	59184196	+
chr10	59185458	59186275	+
chr10	59195582	59198277	+
chr10	59201408	59207038	+
chr10	59208162	59210060	+
chr10	59213961	59234256	+
chr10	59235341	59236812	+
chr10	59237851	59239821	+
chr10	59240762	59244113	+
chr10	59245834	59247167	+
chr10	59248679	59250781	+
chr10	59254497	59255974	+
chr10	59256910	59265319	+
chr10	59268643	59269150	+
chr10	59270161	59275407	+
chr10	59276678	59279407	+
chr10	59280519	59281565	+
chr10	59289482	59293841	+
chr10	59302472	59304719	+
chr10	59306591	59307658	+
chr10	59309937	59310808	+
chr10	59320550	59320935	+
chr10	59326026	59330644	+
chr10	59331486	59334175	+
chr10	59341707	59343338	-
chr10	59341790	59364899	+
chr10	59361947	59362459	-
chr10	59411496	59414583	-
chr10	59441961	59452309	-
chr10	59453496	59456791	-
chr10	59457805	59465820	-
chr10	59465564	59466934	+
chr10	59494984	59495366	+
chr10	59539105	59539957	+
chr10	59671634	59672561	-
chr10	59672534	59672909	+
chr10	59705516	59709252	-
chr10	59706956	59708867	+
chr10	59710514	59711294	-
chr10	59711576	59711970	+
chr10	59713918	59717653	+
chr10	59714614	59716050	-
chr10	59721110	59725749	-
chr10	59722659	59726432	+
chr10	59730120	59736660	-
chr10	59731788	59740342	+
chr10	59736715	59749441	-
chr10	59740400	59742525	+
chr10	59742527	59746070	+
chr10	59746141	59753698	+
chr10	59753712	59760379	+
chr10	59760429	59765175	+
chr10	59765295	59769823	+
chr10	59769827	59774259	+
chr10	59806494	59807022	-
chr10	59807393	59807836	+
chr10	59809399	59811980	-
chr10	59809649	59849798	+
chr10	59833748	59834833	-
chr10	59836555	59838342	-
chr10	60029255	60029603	-
chr10	60029646	60030489	+
chr10	60032814	60033661	-
chr10	60034582	60039930	+
chr10	60035754	60036154	-
chr10	60047614	60049289	+
chr10	60168895	60215565	-
chr10	60205459	60206111	+
chr10	60208045	60213238	+
chr10	60215646	60215959	+
chr10	60226905	60227438	-
chr10	60279345	60279760	-
chr10	60293972	60294330	-
chr10	60394549	60397197	-
chr10	60394747	60408118	+
chr10	60409162	60412538	+
chr10	60414329	60416508	+
chr10	60419902	60420899	-
chr10	60551835	60610362	-
chr10	60609099	60609335	+
chr10	60610506	60611771	+
chr10	60886077	60899355	-
chr10	60900596	60915583	-
chr10	60914291	60914856	+
chr10	60938548	60940170	+
chr10	60966353	60967638	+
chr10	60968897	60969370	+
chr10	60973435	60974342	+
chr10	61111339	61111886	+
chr10	61142438	61142942	-
chr10	61143040	61168144	+
chr10	61157507	61158066	-
chr10	61177604	61179346	-
chr10	61178034	61206618	+
chr10	61213937	61214723	-
chr10	61728931	61733793	-
chr10	61734946	61742481	-
chr10	61743585	61744908	-
chr10	61747368	61749180	-
chr10	61750587	61751439	-
chr10	61752482	61760666	-
chr10	61761928	61763359	-
chr10	61762925	61763502	+
chr10	61764438	61768983	-
chr10	61770166	61776397	-
chr10	61777367	61780881	-
chr10	61782333	61784022	-
chr10	61785765	61793026	-
chr10	61798250	61803358	-
chr10	61802971	61808632	+
chr10	61810020	61814952	+
chr10	61888263	61960644	-
chr10	61912772	61913803	+
chr10	61948872	61951174	+
chr10	61961948	61963892	-
chr10	61965202	61972027	-
chr10	61968386	61972171	+
chr10	62005425	62006331	-
chr10	62011214	62011541	-
chr10	62014814	62034204	-
chr10	62037315	62045505	-
chr10	62046508	62061650	-
chr10	62063500	62065033	-
chr10	62064776	62065674	+
chr10	62076059	62080699	-
chr10	62081703	62114366	-
chr10	62114020	62115083	+
chr10	62199601	62255030	-
chr10	62254111	62256352	+
chr10	62381719	62383359	-
chr10	62382830	62383943	+
chr10	62385549	62386446	+
chr10	62388625	62393034	+
chr10	62401617	62401993	+
chr10	62407432	62417540	+
chr10	62407697	62408079	-
chr10	62410834	62411419	-
chr10	62418679	62439522	+
chr10	62442996	62446954	+
chr10	62455862	62462142	+
chr10	62463215	62466245	-
chr10	62464293	62483595	+
chr10	62467344	62486688	-
chr10	62484607	62487796	+
chr10	62639124	62640403	-
chr10	62639248	62640777	+
chr10	62704380	62706477	-
chr10	62706607	62793863	+
chr10	62778427	62801812	-
chr10	62801341	62806160	+
chr10	62844724	62845589	-
chr10	62849331	62850897	+
chr10	62871314	62871854	+
chr10	66279981	66280710	-
chr10	66280809	66281546	+
chr10	66310281	66312278	-
chr10	66311029	66313087	+
chr10	66314256	66315703	-
chr10	66314904	66317504	+
chr10	66325691	66328093	-
chr10	66327368	66328818	+
chr10	66381792	66383390	-
chr10	66383028	66383776	+
chr10	66391749	66394478	-
chr10	66393898	66396101	+
chr10	66400138	66400786	+
chr10	66465361	66507029	-
chr10	66465670	66467870	+
chr10	66508061	66513966	-
chr10	66515498	66525845	-
chr10	66526914	66532929	-
chr10	66533960	66538312	-
chr10	66539729	66560734	-
chr10	66559051	66725026	+
chr10	66647632	66648284	-
chr10	66649699	66650136	-
chr10	66725295	66729163	-
chr10	66730256	66748097	-
chr10	66748173	66748724	+
chr10	66998293	67011857	-
chr10	66998956	67007982	+
chr10	67010574	67064046	+
chr10	67045454	67059377	-
chr10	67060934	67061274	-
chr10	67065082	67065664	+
chr10	67067035	67067709	+
chr10	67099598	67099993	+
chr10	67106165	67106885	-
chr10	67106616	67107956	+
chr10	67108943	67111078	-
chr10	67109803	67115623	+
chr10	67151629	67152955	-
chr10	67152658	67153892	+
chr10	67156483	67159871	+
chr10	67157142	67158881	-
chr10	67164558	67165474	-
chr10	67165767	67168251	+
chr10	67176045	67176865	+
chr10	67179803	67180021	-
chr10	67550963	67706686	-
chr10	67599454	67600186	+
chr10	67643532	67644012	+
chr10	67654893	67655555	+
chr10	67701895	67702702	+
chr10	67703870	67704577	+
chr10	67709173	67742905	-
chr10	67711714	67712483	+
chr10	67739293	67743553	+
chr10	67745351	67745928	-
chr10	67840900	67841381	-
chr10	68674721	68675820	-
chr10	69351124	69351348	-
chr10	69557651	69559502	-
chr10	69557842	69558680	+
chr10	69559628	69564808	+
chr10	69565810	69578787	+
chr10	69580076	69586411	+
chr10	69587415	69591981	+
chr10	69593236	69597098	+
chr10	69603717	69615281	+
chr10	69616346	69626888	+
chr10	69627939	69629459	+
chr10	69630815	69640167	+
chr10	69642644	69647936	+
chr10	69649474	69662311	+
chr10	69657391	69658221	-
chr10	70380361	70380998	-
chr10	70385690	70387917	-
chr10	70452261	70453250	-
chr10	70555997	70556253	-
chr10	70605874	70606824	-
chr10	70684959	70694045	-
chr10	70695116	70700840	-
chr10	70700927	70701495	+
chr10	70702519	70702973	+
chr10	70712381	70724708	-
chr10	70727630	70730328	-
chr10	70731219	70732610	-
chr10	70734321	70747978	-
chr10	70790966	70791537	-
chr10	70805460	70807609	-
chr10	70807710	70808034	+
chr10	70809475	70812189	-
chr10	70810744	70823341	+
chr10	70824985	70854733	+
chr10	72116793	72117309	-
chr10	72117626	72139706	+
chr10	72665006	72665585	+
chr10	74532341	74533145	+
chr10	74624118	74624365	+
chr10	74632237	74632846	+
chr10	74632987	74633345	-
chr10	74647572	74649378	+
chr10	74674219	74675020	-
chr10	74674816	74694883	+
chr10	74697509	74698333	+
chr10	74699355	74729609	+
chr10	74730620	74761304	+
chr10	74762580	74782525	+
chr10	74790038	74790602	+
chr10	74828172	74828552	+
chr10	74961628	74972960	-
chr10	74967304	74967860	+
chr10	74974359	74980661	-
chr10	74979428	74995366	+
chr10	74996830	75002591	+
chr10	75105538	75133385	-
chr10	75129994	75131199	+
chr10	75135027	75142610	-
chr10	75161118	75162461	-
chr10	75164630	75166965	-
chr10	75168263	75177266	-
chr10	75178330	75180223	-
chr10	75181150	75181405	-
chr10	75183631	75184181	-
chr10	75187833	75190174	-
chr10	75191307	75196501	-
chr10	75197792	75198551	-
chr10	75199691	75203091	-
chr10	75204428	75213189	-
chr10	75214938	75227093	-
chr10	75227169	75228095	+
chr10	75232356	75236168	-
chr10	75236260	75236724	+
chr10	75242487	75244164	-
chr10	75243762	75244290	+
chr10	75291637	75301020	-
chr10	75296383	75301928	+
chr10	75319540	75321583	-
chr10	75322089	75323023	-
chr10	75352356	75354045	-
chr10	75355661	75373014	-
chr10	75374260	75384379	-
chr10	75383949	75388507	+
chr10	75389506	75389761	+
chr10	75494801	75495266	-
chr10	75495439	75504532	+
chr10	75505484	75509433	+
chr10	75668178	75671026	-
chr10	75678876	75686291	-
chr10	75687493	75695975	-
chr10	75697069	75700608	-
chr10	75700211	75702912	+
chr10	75718679	75723124	-
chr10	75724126	75727187	-
chr10	75728377	75731455	-
chr10	75745543	75750167	-
chr10	75752821	75755164	-
chr10	75763383	75765399	-
chr10	75775092	75776185	-
chr10	75780638	75781809	-
chr10	75789640	75789878	-
chr10	75791688	75792376	-
chr10	75798892	75800235	-
chr10	75801294	75803014	-
chr10	75807341	75808823	-
chr10	75808195	75809303	+
chr10	75810087	75820807	-
chr10	75827220	75828316	-
chr10	75829962	75837767	-
chr10	75838929	75839606	-
chr10	75842099	75850745	-
chr10	75851988	75855712	-
chr10	75861888	75864292	-
chr10	75865513	75869680	-
chr10	75871109	75872334	-
chr10	75873913	75875376	-
chr10	75879581	75881289	-
chr10	75882656	75885984	-
chr10	75887075	75888873	-
chr10	75890544	75891158	-
chr10	75895718	75897707	-
chr10	75902897	75905516	-
chr10	75905140	75907531	+
chr10	75927664	75931614	-
chr10	75931621	75941001	+
chr10	75942062	75949054	+
chr10	75950296	75955740	+
chr10	75956772	75959540	+
chr10	75963984	75980844	+
chr10	75993489	75994092	-
chr10	75994317	76023148	+
chr10	76057457	76060204	-
chr10	76063272	76063589	-
chr10	76066378	76067130	-
chr10	76077080	76077965	-
chr10	76081997	76082285	-
chr10	76169683	76175141	-
chr10	76184193	76184869	-
chr10	76495475	76496386	+
chr10	76495655	76495884	-
chr10	76514484	76515064	+
chr10	76673567	76674160	-
chr10	76674017	76675571	+
chr10	76721316	76721901	-
chr10	76722040	76722251	+
chr10	76722265	76734071	+
chr10	76881165	76881802	+
chr10	76945040	76951757	-
chr10	76952744	76960325	-
chr10	76961423	76978562	-
chr10	76978641	76979665	+
chr10	76981268	76982598	-
chr10	76984026	76995179	-
chr10	76984917	76986968	+
chr10	76993041	77027413	+
chr10	76998528	76999678	-
chr10	77003108	77003398	-
chr10	77012952	77013719	-
chr10	77027415	77066052	+
chr10	77043564	77044353	-
chr10	77066690	77069166	-
chr10	77068281	77113534	+
chr10	77075658	77076414	-
chr10	77083822	77085019	-
chr10	77369521	77370003	-
chr10	77371461	77372418	-
chr10	77433015	77434112	-
chr10	77440625	77441249	-
chr10	77441384	77442318	+
chr10	77443954	77449029	+
chr10	77446250	77455367	-
chr10	77456347	77461253	-
chr10	77462446	77467267	-
chr10	77468346	77472497	-
chr10	77472158	77474030	+
chr10	77568408	77570442	+
chr10	77621157	77627043	-
chr10	77630738	77634793	-
chr10	77632676	77632999	+
chr10	77636321	77637767	-
chr10	77640965	77642191	-
chr10	77643368	77659492	-
chr10	77647980	77648373	+
chr10	77660534	77689545	-
chr10	77690698	77694731	-
chr10	77697069	77704050	-
chr10	77705152	77707250	-
chr10	77728802	77735320	-
chr10	77736344	77741751	-
chr10	77742637	77750375	-
chr10	77758867	77761030	-
chr10	77760467	77761304	+
chr10	77860900	77875767	-
chr10	77875131	77876019	+
chr10	77886762	77889316	-
chr10	77888439	77892837	+
chr10	77893288	77893923	+
chr10	77897084	77928501	-
chr10	77927055	77929365	+
chr10	77933064	77934306	-
chr10	77933862	77934807	+
chr10	77938927	77939710	-
chr10	77939538	77940392	+
chr10	77943038	77944896	-
chr10	77943906	77945806	+
chr10	77949919	77950626	-
chr10	78037001	78049638	+
chr10	78037049	78038134	-
chr10	78046647	78047486	-
chr10	78512975	78514839	-
chr10	78516234	78517246	-
chr10	78519680	78535278	-
chr10	78537200	78538203	-
chr10	78539783	78543032	-
chr10	78549247	78550953	-
chr10	78553209	78560324	-
chr10	78967335	78967960	-
chr10	78969691	78971039	-
chr10	78984693	78989303	-
chr10	78996231	78996514	-
chr10	78998958	79015405	-
chr10	79016799	79017866	-
chr10	79081121	79081644	-
chr10	79095884	79096284	-
chr10	79096079	79097179	+
chr10	79132108	79142199	+
chr10	79143581	79144514	-
chr10	79144537	79155314	+
chr10	79166505	79167057	-
chr10	79167174	79177097	+
chr10	79194331	79201969	-
chr10	79203314	79209338	-
chr10	79209517	79209740	+
chr10	79218648	79225454	-
chr10	79226634	79229618	-
chr10	79229967	79235425	+
chr10	79256333	79286332	+
chr10	79256878	79257474	-
chr10	79303616	79305017	+
chr10	79303628	79304144	-
chr10	79310780	79313014	-
chr10	79314287	79317153	-
chr10	79315746	79329477	+
chr10	79340217	79341594	+
chr10	79340332	79340629	-
chr10	79346084	79346570	-
chr10	79354172	79357882	-
chr10	79371136	79373519	-
chr10	79371516	79371858	+
chr10	79375133	79379675	-
chr10	79379696	79380317	+
chr10	79387159	79391361	-
chr10	79389790	79420304	+
chr10	79402874	79403310	-
chr10	79408015	79409673	-
chr10	79422883	79425727	+
chr10	79427931	79433665	+
chr10	79435848	79451315	-
chr10	79447401	79449507	+
chr10	79450564	79459786	+
chr10	79461709	79468946	+
chr10	79472296	79474362	+
chr10	79476895	79498562	+
chr10	79479073	79481701	-
chr10	79486496	79487060	-
chr10	79495874	79502458	-
chr10	79513414	79567059	-
chr10	79514439	79521971	+
chr10	79564029	79564407	+
chr10	79565497	79566185	+
chr10	79568074	79568425	-
chr10	79574772	79578272	-
chr10	79578520	79597479	+
chr10	79603565	79604714	-
chr10	79605045	79623388	+
chr10	79611128	79612117	-
chr10	79613832	79614615	-
chr10	79620573	79622543	-
chr10	79629352	79641240	+
chr10	79629728	79630332	-
chr10	79635196	79636411	-
chr10	79689496	79708730	+
chr10	79711594	79711805	-
chr10	79711860	79712061	+
chr10	79712174	79716790	+
chr10	79715897	79719303	-
chr10	79718464	79753111	+
chr10	79723575	79724489	-
chr10	79725492	79727544	-
chr10	79755403	79758543	+
chr10	79776329	79784386	-
chr10	79783363	79784117	+
chr10	79799835	79811247	-
chr10	79810470	79811659	+
chr10	79841984	79849520	-
chr10	79850559	79851431	+
chr10	79851395	79887918	-
chr10	79861097	79863657	+
chr10	79869618	79870094	+
chr10	79889280	79889574	-
chr10	79890604	79893357	-
chr10	79894635	79896722	-
chr10	79896468	79897092	+
chr10	79938278	79938483	+
chr10	80002530	80015407	-
chr10	80016809	80032448	-
chr10	80032699	80033900	+
chr10	80038498	80042273	+
chr10	80039052	80049947	-
chr10	80052004	80053087	-
chr10	80064870	80065927	-
chr10	80065602	80067566	+
chr10	80068747	80081377	+
chr10	80084092	80085161	-
chr10	80084889	80109852	+
chr10	80104784	80110116	-
chr10	80111114	80119261	-
chr10	80119565	80121855	+
chr10	80121367	80121661	-
chr10	80125202	80164617	-
chr10	80126414	80127702	+
chr10	80139471	80143351	+
chr10	80155091	80156417	+
chr10	80158303	80158933	+
chr10	80165225	80170603	+
chr10	80165897	80205014	-
chr10	80203935	80204490	+
chr10	80213439	80215240	-
chr10	80214455	80216221	+
chr10	80216820	80221472	-
chr10	80217947	80272612	+
chr10	80254340	80261536	-
chr10	80286678	80286888	-
chr10	80286797	80287322	+
chr10	80288256	80289763	-
chr10	80289681	80294538	+
chr10	80312340	80315047	-
chr10	80316177	80317953	-
chr10	80318025	80320208	+
chr10	80329486	80334442	+
chr10	80358172	80365064	-
chr10	80379605	80380987	-
chr10	80391495	80392421	+
chr10	80391721	80392621	-
chr10	80392790	80394011	+
chr10	80394017	80397023	+
chr10	80394852	80396599	-
chr10	80397058	80397367	+
chr10	80402692	80403556	-
chr10	80403889	80404263	+
chr10	80425069	80427003	-
chr10	80425832	80427563	+
chr10	80429699	80430353	-
chr10	80430323	80431901	+
chr10	80448655	80449286	+
chr10	80452800	80453341	+
chr10	80489961	80508018	-
chr10	80508963	80514092	-
chr10	80515059	80522951	-
chr10	80550176	80551297	-
chr10	80564354	80569000	-
chr10	80568661	80595204	+
chr10	80591334	80592260	-
chr10	80596090	80599576	-
chr10	80597223	80621772	+
chr10	80614427	80631600	-
chr10	80630720	80632688	+
chr10	80636022	80636519	+
chr10	80638696	80639191	-
chr10	80639389	80640937	+
chr10	80640979	80642585	+
chr10	80642592	80646183	+
chr10	80646245	80658149	+
chr10	80654090	80655491	-
chr10	80695870	80700606	+
chr10	80719148	80721927	-
chr10	80719552	80738608	+
chr10	80722960	80724974	-
chr10	80726008	80729588	-
chr10	80754855	80766315	-
chr10	80755744	80790885	+
chr10	80781362	80783080	-
chr10	80807834	80821751	-
chr10	80812458	80815044	+
chr10	80817671	80820236	+
chr10	80820258	80832070	+
chr10	80823033	80823639	-
chr10	80827786	80837549	-
chr10	80832084	80832560	+
chr10	80838333	80841198	-
chr10	80841503	80843173	+
chr10	80845722	80847870	-
chr10	80847167	80847424	+
chr10	80847437	80854741	+
chr10	80853821	80874030	-
chr10	80864361	80865242	+
chr10	80870743	80878672	+
chr10	80875136	80880662	-
chr10	80881888	80897256	-
chr10	80892561	80898824	+
chr10	80946898	80950926	-
chr10	80952115	80959488	-
chr10	80962329	80969513	-
chr10	80970637	80972746	-
chr10	80973667	80976419	-
chr10	80977538	80978534	-
chr10	80979702	80987107	-
chr10	80990727	80998463	-
chr10	80999697	81000741	-
chr10	81002276	81007934	-
chr10	81019879	81023160	-
chr10	81022243	81030825	+
chr10	81033622	81034341	-
chr10	81053606	81053852	-
chr10	81054222	81055407	+
chr10	81067624	81068859	-
chr10	81067808	81074224	+
chr10	81082121	81090326	-
chr10	81090070	81091245	+
chr10	81099452	81106508	-
chr10	81102433	81102677	+
chr10	81105359	81108071	+
chr10	81109076	81116346	+
chr10	81118070	81120099	+
chr10	81121281	81122959	+
chr10	81326125	81326494	-
chr10	81460111	81460389	+
chr10	81478549	81478911	+
chr10	81510597	81511125	-
chr10	81510834	81513591	+
chr10	81522000	81526089	+
