chr	start	end	strand
chr14	33767638	33998742	-
chr14	33998304	33999152	+
chr14	34029142	34030687	-
chr14	34029714	34198396	+
chr14	34044549	34045120	-
chr14	34053212	34064743	-
chr14	34177540	34260354	-
chr14	35078533	35091653	-
chr14	35095671	35124558	-
chr14	35109793	35110809	+
chr14	35123870	35161644	+
chr14	35176265	35177048	-
chr14	35475489	35487891	-
chr14	35487082	35515214	+
chr14	35522729	35568759	+
chr14	37685269	37757301	-
chr14	37762360	37781948	-
chr14	37782027	37782667	+
chr14	37928218	37948513	-
chr14	37948625	37950565	+
chr14	41696647	41780181	-
chr14	41733146	41733464	+
chr14	41760717	41762005	+
chr14	41769776	41772272	+
chr14	41779068	41786982	+
chr14	41827150	41827479	+
chr14	44426909	44427483	-
chr14	44502970	44503315	-
chr14	44576483	44577025	+
chr14	45606338	45625551	+
chr14	45668926	45669987	-
chr14	45669506	45670386	+
chr14	45751342	45804175	-
chr14	45809366	45839128	-
chr14	45839378	45854775	+
chr14	45898785	45945267	-
chr14	45938299	45939136	+
chr14	45949466	46008996	+
chr14	45970428	45971435	-
chr14	45997126	46008487	-
chr14	46194961	46287035	-
chr14	46277853	46279728	+
chr14	46284199	46288093	+
chr14	46305230	46305747	+
chr14	46359144	46360246	-
chr14	46647776	46648384	+
chr14	47003200	47003461	-
chr14	47379909	47441895	-
chr14	47441258	47441596	+
chr14	47447695	47451728	-
chr14	47451013	47486889	+
chr14	47500786	47502399	-
chr14	47502207	47625469	+
chr14	47630764	47671407	+
chr14	47769597	47809147	-
chr14	47896597	47950267	+
chr14	47917283	47917870	-
chr14	47961418	47999541	-
chr14	47970890	47993208	+
chr14	47993585	48007500	+
chr14	48007546	48016439	+
chr14	48092238	48156888	+
chr14	48157595	48188134	-
chr14	48161228	48162526	+
chr14	48268087	48370944	+
chr14	48268819	48269592	-
chr14	48740480	48890365	+
chr14	48750625	48751393	-
chr14	49041514	49041791	-
chr14	49041850	49042276	+
chr14	49065833	49149187	+
chr14	49619653	49686392	-
chr14	49685384	49722864	+
chr14	49790996	49791762	-
chr14	49791944	49827217	+
chr14	51085833	51086125	+
chr14	51382685	51405163	-
chr14	51426823	51427055	-
chr14	51427100	51427447	-
chr14	51427596	51445708	+
chr14	51432453	51490262	-
chr14	51449817	51468950	+
chr14	51490027	51499829	+
chr14	51505054	51505550	+
chr14	51527479	51558742	-
chr14	51544629	51577946	+
chr14	51563507	51564053	-
chr14	51598229	51598551	-
chr14	51682512	51683903	+
chr14	51682807	51684529	-
chr14	51702285	51702664	-
chr14	51708318	51726466	+
chr14	51709924	51712690	-
chr14	51748574	51748805	+
chr14	52503175	52504417	-
chr14	52503589	52519539	+
chr14	52616853	52642940	-
chr14	52634496	52647849	+
chr14	52687076	52726626	-
chr14	52724112	52727391	+
chr14	52738594	52739983	-
chr14	52738601	52740229	+
chr14	52771471	52899035	-
chr14	52816940	52822910	+
chr14	52877019	52878322	+
chr14	52898824	52918793	+
chr14	52905885	52924804	-
chr14	52924571	52935716	+
chr14	53980496	53992161	+
chr14	53980908	53981867	-
chr14	54376995	54392528	+
chr14	54851051	54873600	-
chr14	54873823	54893803	+
chr14	54878672	54879354	-
chr14	54980134	55029502	-
chr14	54980506	54992578	+
chr14	55024324	55029767	+
chr14	55044617	55052611	-
chr14	55045204	55065138	+
chr14	55081883	55082954	-
chr14	55082154	55093124	+
chr14	55111380	55111929	+
chr14	55124411	55136230	-
chr14	55168329	55173516	-
chr14	55172863	55174493	+
chr14	55214002	55236854	-
chr14	55221973	55225335	+
chr14	55256962	55305749	-
chr14	55305018	55314663	+
chr14	55338192	55342875	-
chr14	55347652	55381711	-
chr14	55372997	55375863	+
chr14	55386580	55400786	-
chr14	55387524	55387916	+
chr14	55400080	55400397	+
chr14	55469253	55496030	-
chr14	55483080	55483424	+
chr14	55495613	55520267	+
chr14	55501403	55502142	-
chr14	55512071	55513365	-
chr14	55633341	55634008	-
chr14	55633626	55648071	+
chr14	55673910	55725444	-
chr14	55674225	55674531	+
chr14	55711362	55719132	+
chr14	55724565	55725962	+
chr14	56094239	56098120	-
chr14	56097578	56109708	+
chr14	56159133	56171977	+
chr14	56167408	56179291	-
chr14	56176063	56191257	+
chr14	56196833	56210398	-
chr14	56197271	56204560	+
chr14	56210002	56231170	+
chr14	56219979	56223269	-
chr14	56241319	56263339	-
chr14	56254589	56254807	+
chr14	56262424	56279524	+
chr14	56274087	56304837	-
chr14	56291089	56305136	+
chr14	56314244	56317489	-
chr14	56330847	56341101	-
chr14	56340758	56346224	+
chr14	56354845	56364470	-
chr14	56364530	56384505	+
chr14	56381965	56382281	-
chr14	56386806	56387541	-
chr14	56403832	56407668	-
chr14	56473161	56473400	-
chr14	56503531	56504869	-
chr14	56503806	56519303	+
chr14	57170167	57195499	-
chr14	57194455	57321228	+
chr14	57282912	57287364	-
chr14	57307895	57397518	-
chr14	57396475	57398313	+
chr14	57406522	57431679	-
chr14	57430824	57436409	+
chr14	57502580	57506929	-
chr14	57504265	57598728	+
chr14	57890414	57914659	-
chr14	57919353	58017868	-
chr14	58006035	58006422	+
chr14	58017443	58018397	+
chr14	58042136	58042857	-
chr14	58042910	58046516	+
chr14	58166038	58284664	-
chr14	58190457	58190992	+
chr14	58283209	58291288	+
chr14	58297828	58365566	-
chr14	58365054	58368019	+
chr14	58416418	58416973	-
chr14	58417150	58427682	+
chr14	58445071	58450710	+
chr14	58445525	58509137	-
chr14	58528907	58618101	-
chr14	58939984	58940275	-
chr14	59819372	59820014	-
chr14	59820073	59863124	+
chr14	59878374	59879064	-
chr14	59957946	59960221	-
chr14	59964712	59984365	-
chr14	59989656	60024218	-
chr14	60029007	60059738	-
chr14	60059787	60174315	+
chr14	60174054	60216806	-
chr14	60216823	60217902	+
chr14	60814490	60870931	-
chr14	60870442	60872344	+
chr14	60884058	60927584	+
chr14	61403413	61403790	+
chr14	61810121	61811675	+
chr14	61816869	61836328	+
chr14	61928232	61929423	-
chr14	61928616	61940795	+
chr14	61939001	61939744	-
chr14	61947012	61947230	+
chr14	61972753	62058695	-
chr14	61979326	61979567	+
chr14	62137165	62138064	-
chr14	62137921	62138877	+
chr14	62143483	62175593	-
chr14	62175826	62176400	+
chr14	62216821	62306361	-
chr14	62218343	62227325	+
chr14	62267788	62269598	+
chr14	62299812	62306392	+
chr14	62314603	62315327	-
chr14	62376139	62376962	+
chr14	62479963	62480366	-
chr14	62589553	62590469	-
chr14	62590199	62591477	+
chr14	62739486	62739861	+
chr14	62781982	62782455	-
chr14	62863785	62864733	-
chr14	62864403	62865774	+
chr14	62950929	63006184	+
chr14	63077498	63149905	-
chr14	63295866	63381104	-
chr14	63378546	63387110	+
chr14	63425467	63427629	-
chr14	63455603	63458433	-
chr14	63456545	63586905	+
chr14	63681269	63723419	-
chr14	63695391	63700122	+
chr14	63722203	63730096	+
chr14	63740154	63750794	-
chr14	63741285	63758108	+
chr14	63758152	63765282	+
chr14	63761755	63812720	-
chr14	63765290	63770815	+
chr14	63796938	63798480	+
chr14	63812441	63815554	+
chr14	64134408	64162853	-
chr14	64162628	64164626	+
chr14	64475921	64479323	-
chr14	64479134	64542835	+
chr14	64749772	64781800	-
chr14	64785855	64835006	-
chr14	64804983	64806514	+
chr14	64940659	64961488	-
chr14	64942776	64949980	+
chr14	64966171	65059778	-
chr14	65059227	65060434	+
chr14	65246356	65258634	-
chr14	65247273	65247843	+
chr14	65256493	65259222	+
chr14	65271341	65439217	+
chr14	65272181	65272812	-
chr14	65425341	65569553	-
chr14	65453551	65453942	+
chr14	65568061	65580778	+
chr14	65585427	65665435	+
chr14	65666382	65721015	-
chr14	65961816	65965585	-
chr14	65962273	65966318	+
chr14	65975690	65977283	-
chr14	65976293	66021728	+
chr14	66140462	66211897	-
chr14	66211947	66212397	+
chr14	66455484	66456151	-
chr14	66456154	66492260	+
chr14	66765997	66899904	-
chr14	66842756	66843190	+
chr14	66854637	66855347	+
chr14	66912948	66916312	-
chr14	66915858	66942430	+
chr14	66959201	66959476	-
chr14	67159553	67159980	-
chr14	67160497	67160826	+
chr14	67254229	67357768	+
chr14	67417989	67492307	-
chr14	67463644	67464589	+
chr14	67487048	67492381	+
chr14	67568691	67691308	-
chr14	67592248	67595979	+
chr14	67608799	67610709	+
chr14	67626538	67628874	+
chr14	67690868	67691479	+
chr14	67807200	67807991	-
chr14	67807392	67807660	+
chr14	68330663	68373014	+
chr14	68365942	68551638	-
chr14	68551691	68552142	+
chr14	68668971	68669751	-
chr14	69857514	69903044	-
chr14	69903243	69904804	+
chr14	69955237	69976658	+
chr14	69984365	69995987	+
chr14	70092921	70095636	+
chr14	70092940	70133574	-
chr14	70128536	70134806	+
chr14	70184043	70196957	-
chr14	70202400	70205472	-
chr14	70205563	70205776	+
chr14	70454252	70457416	+
chr14	70456109	70457315	-
chr14	70499117	70499854	-
chr14	70499941	70553850	+
chr14	70535365	70553455	-
chr14	70559118	70606589	-
chr14	70575263	70576049	+
chr14	70604975	70615220	+
chr14	70611310	70614907	-
chr14	70689325	70689793	+
chr14	70743649	70751274	-
chr14	70770517	70770859	+
chr14	70795000	70795251	+
chr14	70801988	70802379	-
chr14	70832094	70843280	-
chr14	70843275	70846386	+
chr14	70945032	70952488	+
chr14	70977180	70999654	-
chr14	70977592	70983205	+
chr14	70999252	71000015	+
chr14	71053256	71127235	-
chr14	71134475	71167435	-
chr14	71166598	71200624	+
chr14	71173595	71191417	-
chr14	71196973	71198438	-
chr14	72933976	73012123	-
chr14	73002908	73004008	+
chr14	73016803	73110491	-
chr14	73109490	73110820	+
chr14	73183228	73183472	+
chr14	73538578	73586428	+
chr14	73538745	73543665	-
chr14	73567915	73587745	-
chr14	73594510	73789106	-
chr14	73637770	73645403	+
chr14	73724533	73734571	+
chr14	73781684	73789532	+
chr14	73833512	73834138	+
chr14	73841803	73846049	+
chr14	73909830	73920018	+
chr14	73924780	73925813	+
chr14	73952563	74009636	+
chr14	75089619	75090202	+
chr14	75099394	75099714	+
chr14	75103179	75103830	-
chr14	75131215	75136416	-
chr14	75132108	75153641	+
chr14	75148981	75176663	-
chr14	75183369	75293731	-
chr14	75298388	75347690	-
chr14	75346523	75348339	+
chr14	75415795	75460834	+
chr14	75416169	75417265	-
chr14	75465113	75469379	+
chr14	75467823	75469696	-
chr14	75530925	75633800	+
chr14	75535217	75536743	-
chr14	75562843	75568035	-
chr14	75574769	75580557	-
chr14	75683008	75684086	-
chr14	75684155	75751184	+
chr14	76096461	76190328	-
chr14	76131340	76131632	+
chr14	76154415	76155393	+
chr14	76186942	76190804	+
chr14	76226653	76245951	-
chr14	76228840	76253899	+
chr14	76262664	76263671	-
chr14	76263908	76264219	+
chr14	76287291	76413454	-
chr14	76410914	76415173	+
chr14	76481598	76510633	-
chr14	76510696	76538616	+
chr14	76552044	76553017	+
chr14	76787339	76815768	-
chr14	76814067	76914483	+
chr14	77178320	77180406	-
chr14	77178767	77195654	+
chr14	77341809	77342035	+
chr14	77411737	77437757	-
chr14	77434548	77447828	+
chr14	77490734	77498242	+
chr14	77743259	77743671	-
chr14	77743654	77744519	+
chr14	77847517	77847978	-
chr14	78209269	78277628	-
chr14	78304170	78394809	+
chr14	78399289	78405132	+
chr14	78881708	78936634	-
chr14	78936886	78937376	+
chr14	78948016	78948853	-
chr14	78948869	78949170	+
chr14	78954126	79027604	-
chr14	79067049	79125521	-
chr14	79131577	79132577	-
chr14	79132696	79133746	+
chr14	79248598	79249522	-
chr14	79248967	79287341	+
chr14	79294250	79396812	+
chr14	79403191	79544390	+
chr14	79552210	79567553	+
chr14	79598072	79611157	+
chr14	79690672	79691364	+
chr14	79724193	79790586	-
chr14	79790564	79791197	+
chr14	79797571	79832105	+
chr14	79841110	79841470	-
chr14	79850897	79851485	-
chr14	79857626	79882197	-
chr14	79880972	80042056	+
chr14	79903252	79903642	-
chr14	79915055	79916167	-
chr14	79981611	79987375	-
chr14	87102371	87102607	-
chr14	87809627	87817171	-
chr14	87815768	87847251	+
chr14	93594463	93594804	-
chr14	97427309	97427943	-
chr14	97471169	97471643	-
chr14	98313419	98313701	-
chr14	98470807	98535250	-
chr14	98539553	98568620	-
chr14	99425964	99445331	-
chr14	99445633	99459768	+
chr14	99470399	99498988	-
chr14	99499089	99670736	+
chr14	101877431	101877991	-
chr14	101890858	101892424	-
chr14	101984679	102008368	-
chr14	102008106	102008611	+
chr14	102029172	102039932	-
chr14	102037622	102040136	+
chr14	102053249	102084872	+
chr14	103205481	103205910	-
chr14	103205904	103206315	+
chr14	103306116	103306859	-
chr14	103321938	103322568	+
chr14	103373293	103382603	-
chr14	103381254	103387504	+
chr14	103406633	103407075	-
chr14	103407294	103407543	+
chr14	103431919	103432713	-
chr14	103447445	103447775	+
chr14	103468576	103498795	-
chr14	103469445	103486014	+
chr14	103498291	103501559	+
chr14	103508873	103635316	-
chr14	103639939	103748752	-
chr14	103746106	103754495	+
chr14	104118239	104119767	+
chr14	104118310	104118674	-
chr14	104243061	104244267	+
chr14	104319593	104319823	+
chr14	104874778	104898823	-
chr14	104903070	104922431	-
chr14	105114991	105115302	-
chr14	105493528	105576541	-
chr14	105575765	105581473	+
chr14	105598611	105600171	-
chr14	105657415	105657917	-
chr14	105657939	105727956	+
chr14	106067631	106068444	-
chr14	106131439	106132397	-
chr14	106131488	106132243	+
chr14	106287636	106298200	-
chr14	106294478	106298425	+
chr14	106321782	106322382	+
chr14	106443305	106443635	-
chr14	106443778	106444275	+
chr14	113714115	113715944	+
chr14	115347448	115348235	-
chr14	115347704	115348206	+
chr14	115440167	115456207	+
chr14	118487848	118488836	-
chr14	118508296	118536197	-
chr14	118532089	118548300	+
chr14	118579242	118580256	-
chr14	118579679	118579904	+
chr14	118891977	118892371	-
chr14	119088731	119105455	-
chr14	119335671	119337848	-
chr14	119337154	119390126	+
chr14	119405660	119406747	-
chr14	119406852	119407302	+
chr14	120536424	120536972	-
chr14	120661811	120662761	-
chr14	120662092	120663009	+
chr14	120674451	120677594	-
chr14	120674927	120843699	+
chr14	120871096	120879864	-
chr14	120876775	120913536	+
chr14	121140284	121140543	-
chr14	121156306	121157259	+
chr14	121160467	121162143	-
chr14	121161539	121162741	+
chr14	121231281	121231634	-
chr14	121231286	121232067	+
chr14	121303836	121310144	-
chr14	121309801	121353703	+
chr14	121324333	121324821	-
chr14	121673939	121781241	-
chr14	121778566	121784993	+
chr14	121821964	121822347	-
chr14	121835266	121835710	+
chr14	122197179	122198171	+
chr14	122197442	122197821	-
chr14	122275215	122277759	-
chr14	122277819	122431396	+
chr14	122328364	122328746	-
chr14	122344488	122364333	-
chr14	122463155	122463667	-
chr14	122503142	122506205	-
chr14	122504177	122565823	+
chr14	122580396	122580736	-
chr14	122580923	122582313	+
chr14	122932762	122933377	-
chr14	122933523	122972339	+
chr14	123046096	123105449	+
chr14	123279755	123311978	+
chr14	123380889	123382488	-
chr14	123382651	123383196	+
chr15	3167954	3168832	-
chr15	3201189	3201406	+
chr15	3219968	3221009	-
chr15	3220772	3237442	+
chr15	3907723	3945754	-
chr15	3929225	3929965	+
chr15	3946038	3948020	+
chr15	3973810	3978082	-
chr15	3974940	4106831	+
chr15	4111954	4118806	+
chr15	5045659	5066472	-
chr15	5066091	5076874	+
chr15	5091831	5093791	-
chr15	5093873	5202346	+
chr15	5121229	5138041	-
chr15	5177760	5194233	-
chr15	5395904	5396544	-
chr15	5445548	5446095	-
chr15	5467283	5467692	-
chr15	6336608	6392832	+
chr15	6469601	6476456	+
chr15	6483199	6621884	+
chr15	6505009	6506691	-
chr15	6511530	6522765	-
chr15	6527587	6531093	-
chr15	6658379	6752954	+
chr15	6762488	6768616	-
chr15	7868220	7875655	-
chr15	7890133	7929712	-
chr15	7935343	7992843	-
chr15	7996965	8049216	-
chr15	8054333	8059259	-
chr15	8059303	8144167	+
chr15	8118687	8118985	-
chr15	8149802	8185723	+
chr15	8198264	8224392	+
chr15	8231969	8394663	-
chr15	8393585	8413134	+
chr15	8461811	8462066	-
chr15	8462120	8476968	+
chr15	8518818	8519385	-
chr15	9000977	9032969	+
chr15	9030963	9070121	-
chr15	9037057	9047911	+
chr15	9060972	9065292	+
chr15	9070301	9140412	+
chr15	9336832	9345644	-
chr15	9358826	9366749	-
chr15	9373638	9459925	-
chr15	9393469	9393761	+
chr15	9457121	9460760	+
chr15	9485164	9485600	-
chr15	9486357	9486831	+
chr15	9501063	9501843	-
chr15	9788289	9788818	+
chr15	10352349	10415689	-
chr15	10400448	10400861	+
chr15	10415783	10428113	+
chr15	10491345	10645061	-
chr15	10644590	10657816	+
chr15	10677251	10677568	-
chr15	10687391	10689772	-
chr15	10688708	10691609	+
chr15	10696903	10701232	-
chr15	10697518	10701676	+
chr15	10710243	10710679	+
chr15	10796862	10835312	+
chr15	10816892	10817151	-
chr15	10827124	10828238	-
chr15	10910289	10911767	-
chr15	10911510	10920337	+
chr15	11311418	11329425	-
chr15	11329548	11330365	+
chr15	11645584	11646099	-
chr15	11646187	11646424	+
chr15	11904475	11925777	-
chr15	12046662	12047510	-
chr15	12047111	12207216	+
chr15	12134106	12134577	-
chr15	12250326	12294582	+
chr15	12250560	12251115	-
chr15	12733647	12754426	-
chr15	12754562	12844331	+
chr15	12859768	12868591	+
chr15	24787235	24787609	-
chr15	25211779	25212270	-
chr15	25212291	25213010	+
chr15	25217819	25218595	+
chr15	25227519	25232926	-
chr15	25283222	25344389	-
chr15	25460702	25461925	-
chr15	25460958	25462396	+
chr15	25552289	25750349	+
chr15	25758065	25760062	-
chr15	25758598	25759193	+
chr15	25771831	25773542	-
chr15	25772904	25935915	+
chr15	25913604	25914019	-
chr15	27396396	27466777	+
chr15	27482006	27560462	-
chr15	27518688	27528132	+
chr15	27560632	27561332	+
chr15	27572242	27611672	-
chr15	27610456	27613026	+
chr15	27632285	27632548	-
chr15	27632624	27633234	+
chr15	27654038	27955699	-
chr15	27654382	27655169	+
chr15	27713042	27714292	+
chr15	30540624	30540840	+
chr15	31154171	31206932	+
chr15	31214634	31297356	-
chr15	31261738	31262563	+
chr15	31297426	31297900	+
chr15	31347095	31348629	-
chr15	31347962	31350225	+
chr15	31381979	31461920	-
chr15	31382592	31383973	+
chr15	31460904	31465402	+
chr15	31493560	31495001	-
chr15	31493754	31506211	+
chr15	31500525	31500856	-
chr15	31515565	31531547	-
chr15	31531865	31568565	+
chr15	33012725	33012983	-
chr15	33012886	33019716	+
chr15	33024346	33030233	+
chr15	33039991	33046586	+
chr15	33314358	33314849	+
chr15	33326823	33327172	+
chr15	33438220	33439159	+
chr15	33976338	33977175	+
chr15	34002544	34013005	-
chr15	34012459	34097492	+
chr15	34167874	34168113	+
chr15	34198913	34199300	-
chr15	34359745	34373483	-
chr15	34373016	34377155	+
chr15	34425043	34449787	+
chr15	34454635	34463616	+
chr15	34459344	34459925	-
chr15	34792938	34867311	-
chr15	34874790	34899900	-
chr15	34904002	34917239	-
chr15	34923706	35045897	-
chr15	35055606	35085481	-
chr15	35300875	35311141	+
chr15	35328583	35361283	+
chr15	35365315	35513357	+
chr15	35521243	35606249	+
chr15	35610595	35646445	+
chr15	35650550	35867057	+
chr15	35848660	35867947	-
chr15	36102489	36103750	-
chr15	36103785	36112139	+
chr15	36155750	36212921	-
chr15	36212039	36213945	+
chr15	36264472	36264853	+
chr15	36393886	36430104	-
chr15	36508078	36539319	-
chr15	36537719	36543515	+
chr15	36692241	36724295	-
chr15	36722495	36728437	+
chr15	36867020	36867516	+
chr15	36912226	36937176	-
chr15	36936341	36938513	+
chr15	37849389	38008606	-
chr15	37891006	37891250	+
chr15	38008803	38019112	+
chr15	38174200	38174730	-
chr15	38219967	38232127	-
chr15	38229184	38234760	+
chr15	38314679	38315738	+
chr15	38381966	38382275	-
chr15	38387787	38388114	-
chr15	38388237	38388656	+
chr15	38394856	38403561	-
chr15	38398210	38408137	+
chr15	38412903	38449023	-
chr15	38448262	38450647	+
chr15	38531354	38532032	-
chr15	38572324	38575772	+
chr15	38573377	38574486	-
chr15	38579635	38582587	-
chr15	38580385	38583826	+
chr15	38590018	38642090	+
chr15	38590839	38591309	-
chr15	38635773	38640007	-
chr15	38920574	38944252	-
chr15	38944418	38981641	+
chr15	39568609	39569149	-
chr15	39569256	39569559	+
chr15	39602184	39602433	-
chr15	39695806	39776436	-
chr15	39773690	39780737	+
chr15	39788122	39804428	-
chr15	39789462	39814030	+
chr15	39837954	39851817	-
chr15	39845659	39847224	+
chr15	39878128	39879502	-
chr15	39878904	39879365	+
chr15	40486736	40667306	+
chr15	40730675	40748669	+
chr15	40787193	40881791	+
chr15	41277719	41278792	-
chr15	41582639	41583735	+
chr15	41583078	41583420	-
chr15	41618022	41622173	-
chr15	41620007	41703007	+
chr15	43068169	43114266	-
chr15	43308754	43348119	+
chr15	43355839	43372278	+
chr15	44256594	44259921	-
chr15	44259624	44272909	+
chr15	44449848	44450520	-
chr15	44450733	44479854	+
chr15	50477761	50721691	-
chr15	50719211	50722340	+
chr15	51608690	51697067	-
chr15	51697176	51697548	+
chr15	51708468	51709142	-
chr15	51708999	51718931	+
chr15	51787101	51823299	-
chr15	51823381	51824401	+
chr15	52543591	52543834	-
chr15	52543987	52562022	+
chr15	52569817	52571947	+
chr15	52892820	53177722	-
chr15	52962552	52962860	+
chr15	53174976	53178600	+
chr15	53205475	53232047	-
chr15	53230905	53232265	+
chr15	53246621	53246920	+
chr15	53387704	53388205	-
chr15	53387960	53388291	+
chr15	54843375	54903730	-
chr15	54903759	54904582	+
chr15	54921695	54922531	+
chr15	54943364	54945217	-
chr15	54943925	54964237	+
chr15	55084028	55095023	+
chr15	55350641	55389355	-
chr15	57526827	57535399	+
chr15	57624733	57625181	+
chr15	57686233	57724027	-
chr15	57723738	57725811	+
chr15	57743767	57802865	+
chr15	57748739	57754458	-
chr15	57807195	57808192	-
chr15	57807678	57808228	+
chr15	57827174	57827495	-
chr15	57827400	57827824	+
chr15	57850708	57908053	-
chr15	57865480	57879850	+
chr15	57920487	57966673	-
chr15	57972497	57972811	-
chr15	57972512	57998339	+
chr15	58005335	58046934	-
chr15	58043231	58051496	+
chr15	58075666	58076630	-
chr15	58076117	58088662	+
chr15	58090393	58098367	-
chr15	58093101	58099606	+
chr15	58155897	58157729	+
chr15	58174648	58176321	+
chr15	58175073	58176175	-
chr15	58247019	58292251	+
chr15	58563253	58580007	-
chr15	58564042	58566573	+
chr15	58576755	58581324	+
chr15	58585834	58589788	-
chr15	58590048	58590965	+
chr15	58598440	58655147	-
chr15	58653973	58656332	+
chr15	58703918	58704168	-
chr15	58704204	58711650	+
chr15	58719555	58721395	-
chr15	58720525	58741192	+
chr15	58726450	58913673	-
chr15	58764183	58776704	+
chr15	58820646	58821417	+
chr15	58880717	58881035	+
chr15	58910868	58914748	+
chr15	58921024	58921480	-
chr15	58937203	58937630	-
chr15	58937748	58938568	+
chr15	58987908	58990469	-
chr15	59032861	59034038	-
chr15	59034160	59035221	+
chr15	59095186	59095521	+
chr15	59145310	59205766	-
chr15	59146591	59168763	+
chr15	59205319	59452614	+
chr15	59478963	59479705	-
chr15	59479818	59490242	+
chr15	59591416	59592487	+
chr15	59616069	59616352	+
chr15	59626770	59627562	-
chr15	59696041	59696358	-
chr15	59719562	59719811	+
chr15	60610453	60611290	-
chr15	60610882	60612234	+
chr15	60647786	60656560	-
chr15	60654915	60660195	+
chr15	61815490	61824070	+
chr15	61815812	61819912	-
chr15	61869615	61913734	+
chr15	61940842	61952293	+
chr15	61982689	62001597	+
chr15	62007647	62101281	+
chr15	62098062	62098424	-
chr15	63448294	63449014	+
chr15	63753009	63898699	-
chr15	63890827	63892609	+
chr15	63903655	63950615	-
chr15	63907531	63907759	+
chr15	63973794	64145776	-
chr15	64017093	64017784	+
chr15	64066227	64066491	+
chr15	64143508	64146101	+
chr15	64169011	64169314	+
chr15	65618337	65618543	-
chr15	65618597	65661443	+
chr15	65666003	65712429	+
chr15	66355439	66392658	-
chr15	66408570	66409008	-
chr15	66409140	66484776	+
chr15	66606214	66644284	-
chr15	66644392	66644704	+
chr15	66756064	66801204	-
chr15	66801365	66802098	+
chr15	66811269	66811552	-
chr15	66871099	66871753	+
chr15	66925476	67009709	-
chr15	66978481	66979221	+
chr15	67005789	67017721	+
chr15	67176934	67177687	+
chr15	67342067	67342579	-
chr15	67342731	67343131	+
chr15	67611830	67612464	-
chr15	67612870	67613781	+
chr15	67733987	67734725	-
chr15	67909047	68091759	-
chr15	68089780	68094186	+
chr15	68126466	68194767	-
chr15	68192953	68195678	+
chr15	71625101	71625351	+
chr15	72619875	72645763	-
chr15	72639823	72641614	+
chr15	72657753	72726931	-
chr15	72731155	72733134	-
chr15	72856424	72856873	-
chr15	72887697	72891472	-
chr15	72891736	72891982	+
chr15	72918786	73015761	-
chr15	72920836	72927260	+
chr15	72978520	72980729	+
chr15	72985274	72986082	+
chr15	72992476	72993645	+
chr15	73026820	73046095	-
chr15	73050143	73094027	-
chr15	73111128	73154719	-
chr15	73159895	73203668	-
chr15	73209556	73254325	-
chr15	73252004	73257869	+
chr15	73342124	73342779	-
chr15	73401248	73476171	-
chr15	73426564	73427661	+
chr15	73476273	73476687	+
chr15	73555470	73555781	+
chr15	74502884	74503885	-
chr15	74531511	74539759	-
chr15	74761844	74763525	-
chr15	74785152	74786020	-
chr15	74785427	74791540	+
chr15	74818572	74819106	-
chr15	75455787	75457183	+
chr15	75506435	75509767	-
chr15	75509293	75509677	+
chr15	75582210	75672389	-
chr15	75651405	75651777	+
chr15	75672499	75679628	+
chr15	75686936	75692757	-
chr15	75687420	75688357	+
chr15	75692717	75706828	+
chr15	75710910	75764143	-
chr15	75717391	75718443	+
chr15	75740150	75745224	+
chr15	75752032	75752658	+
chr15	75770992	75771334	-
chr15	75771437	75785790	+
chr15	75798999	75799502	-
chr15	75799576	75813134	+
chr15	75808496	75812415	-
chr15	75830238	75840344	-
chr15	75870003	75911346	-
chr15	75910637	75913640	+
chr15	75994631	76077082	-
chr15	76026262	76037379	+
chr15	76051434	76051661	+
chr15	76060019	76083932	+
chr15	76117827	76125196	-
chr15	76124773	76129113	+
chr15	76155964	76161607	-
chr15	76157882	76203583	+
chr15	76173445	76182138	-
chr15	76198361	76199261	-
chr15	76209948	76211452	-
chr15	76210941	76288882	+
chr15	76276147	76286510	-
chr15	76302359	76308289	-
chr15	76307813	76343056	+
chr15	76330208	76342705	-
chr15	76364303	76369202	-
chr15	76369249	76379232	+
chr15	76406792	76429400	+
chr15	76421980	76438014	-
chr15	76450292	76457433	-
chr15	76456070	76460395	+
chr15	76466577	76490594	-
chr15	76487537	76490815	+
chr15	76498311	76536542	+
chr15	76501566	76501874	-
chr15	76525945	76532593	-
chr15	76541050	76548511	+
chr15	76545651	76648558	-
chr15	76553228	76554874	+
chr15	76600872	76601758	+
chr15	76611469	76611887	+
chr15	76631963	76633180	+
chr15	76648662	76649718	+
chr15	76679054	76702951	-
chr15	76701878	76702164	+
chr15	76709656	76740999	+
chr15	76729559	76730302	-
chr15	76755520	76756124	-
chr15	76755935	76756501	+
chr15	76778261	76779350	-
chr15	76778656	76785731	+
chr15	76983884	76984222	-
chr15	77586542	77672599	-
chr15	77628788	77631599	+
chr15	77671861	77673896	+
chr15	77676951	77709104	-
chr15	77704925	77706461	+
chr15	77718895	77719190	+
chr15	77735325	77735823	-
chr15	77743041	77764793	-
chr15	77759612	77765394	+
chr15	77768997	77801523	-
chr15	77776415	77776685	+
chr15	77801327	77803370	+
chr15	78004872	78006117	+
chr15	78074492	78078550	-
chr15	78074563	78099393	+
chr15	78087826	78088803	-
chr15	78111453	78136166	-
chr15	78131447	78136775	+
chr15	78156280	78184772	+
chr15	78227779	78237101	-
chr15	78231925	78246457	+
chr15	78259053	78272589	+
chr15	78278644	78278857	-
