chr	start	end	strand
chr15	9060902	9063108	+
chr15	9063615	9064174	+
chr15	9070301	9127092	+
chr15	9127254	9137012	+
chr15	9138037	9138659	+
chr15	9298780	9299341	-
chr15	9335398	9335905	-
chr15	9339401	9342285	-
chr15	9344369	9345644	-
chr15	9349643	9350128	-
chr15	9352453	9352746	-
chr15	9357945	9360906	-
chr15	9361599	9366882	-
chr15	9373432	9383575	-
chr15	9384202	9386170	-
chr15	9387006	9409458	-
chr15	9393469	9394000	+
chr15	9410212	9412632	-
chr15	9413144	9417087	-
chr15	9417855	9430123	-
chr15	9431634	9432591	-
chr15	9432643	9433359	-
chr15	9433416	9433842	-
chr15	9433946	9435835	-
chr15	9435871	9459661	-
chr15	9457121	9460760	+
chr15	9459674	9459995	-
chr15	9463550	9463995	+
chr15	9485164	9485654	-
chr15	9486285	9486831	+
chr15	9500952	9501843	-
chr15	9788246	9788818	+
chr15	10365682	10371282	-
chr15	10372158	10372916	-
chr15	10374307	10375327	-
chr15	10376137	10376474	-
chr15	10376495	10399967	-
chr15	10400448	10401194	+
chr15	10401415	10404489	-
chr15	10404495	10415689	-
chr15	10415783	10423429	+
chr15	10425273	10426499	+
chr15	10427169	10428113	+
chr15	10491345	10498724	-
chr15	10498725	10644413	-
chr15	10644461	10645061	-
chr15	10644590	10659095	+
chr15	10677197	10678080	-
chr15	10677217	10710794	+
chr15	10687170	10689832	-
chr15	10696520	10697767	-
chr15	10698305	10701277	-
chr15	10763556	10763880	-
chr15	10764013	10764251	+
chr15	10798380	10799041	-
chr15	10799220	10799699	+
chr15	10801998	10803131	-
chr15	10802954	10804638	+
chr15	10805281	10805952	-
chr15	10805828	10809295	+
chr15	10810739	10812284	+
chr15	10813952	10815546	+
chr15	10816131	10829426	+
chr15	10816813	10817151	-
chr15	10827040	10828238	-
chr15	10829934	10830528	+
chr15	10832365	10834083	+
chr15	10834670	10835312	+
chr15	10838084	10838891	+
chr15	10910289	10911767	-
chr15	10911510	10921833	+
chr15	11311418	11313415	-
chr15	11313416	11329425	-
chr15	11329548	11330365	+
chr15	11645584	11646099	-
chr15	11646187	11646424	+
chr15	11903826	11911083	-
chr15	11911084	11925777	-
chr15	12046622	12047510	-
chr15	12047111	12047444	+
chr15	12047584	12115236	+
chr15	12115237	12118617	+
chr15	12119735	12126572	+
chr15	12127204	12127945	+
chr15	12133462	12134577	-
chr15	12134809	12202023	+
chr15	12202227	12206239	+
chr15	12206789	12207216	+
chr15	12236583	12236833	+
chr15	12250316	12251115	-
chr15	12251203	12281035	+
chr15	12281041	12294582	+
chr15	12409298	12409513	+
chr15	12733647	12733948	-
chr15	12734583	12737583	-
chr15	12738068	12754426	-
chr15	12754562	12865017	+
chr15	12865308	12868591	+
chr15	19535263	19535319	+
chr15	19787311	19787582	+
chr15	24787514	24787609	-
chr15	25198924	25199448	-
chr15	25211442	25212346	-
chr15	25212291	25213488	+
chr15	25216753	25217694	-
chr15	25217819	25219002	+
chr15	25231489	25233245	-
chr15	25232071	25232561	+
chr15	25283817	25285632	-
chr15	25286189	25293030	-
chr15	25293031	25343492	-
chr15	25342045	25342392	+
chr15	25343232	25343812	+
chr15	25343924	25344303	+
chr15	25344016	25344449	-
chr15	25460402	25461991	-
chr15	25460958	25461516	+
chr15	25462073	25462396	+
chr15	25552289	25743456	+
chr15	25567264	25567487	-
chr15	25743921	25748874	+
chr15	25757897	25758252	-
chr15	25758548	25759228	+
chr15	25759311	25760131	-
chr15	25764092	25764954	-
chr15	25764897	25765237	+
chr15	25767375	25768197	-
chr15	25771831	25773021	-
chr15	25772995	25903473	+
chr15	25903767	25908494	+
chr15	25909070	25909738	+
chr15	25910938	25912605	+
chr15	25913173	25914019	-
chr15	25914068	25928266	+
chr15	25928267	25932206	+
chr15	27396431	27524656	+
chr15	27466368	27466791	-
chr15	27481970	27482577	-
chr15	27484943	27486346	-
chr15	27488042	27489098	-
chr15	27489905	27491862	-
chr15	27492452	27496527	-
chr15	27497198	27505132	-
chr15	27505645	27535661	-
chr15	27525237	27525701	+
chr15	27526403	27527309	+
chr15	27535662	27560462	-
chr15	27560632	27561332	+
chr15	27574860	27575203	-
chr15	27577198	27584676	-
chr15	27584805	27611323	-
chr15	27610456	27610680	+
chr15	27611394	27613169	+
chr15	27632236	27633486	+
chr15	27632285	27632672	-
chr15	27638697	27639397	+
chr15	27654038	27655360	-
chr15	27654382	27655555	+
chr15	27655969	27660398	-
chr15	27660399	27955655	-
chr15	27713042	27714365	+
chr15	27867543	27867896	+
chr15	28088776	28089060	+
chr15	31154171	31204093	+
chr15	31204100	31206932	+
chr15	31214634	31214956	-
chr15	31215553	31221214	-
chr15	31221319	31297529	-
chr15	31261738	31262660	+
chr15	31266660	31268589	+
chr15	31269414	31269959	+
chr15	31272417	31273637	+
chr15	31274767	31275238	+
chr15	31280056	31280372	+
chr15	31297426	31297900	+
chr15	31347039	31348670	-
chr15	31347962	31349100	+
chr15	31366071	31367416	-
chr15	31368840	31369377	-
chr15	31379418	31383481	-
chr15	31382592	31384028	+
chr15	31383482	31385486	-
chr15	31385758	31460795	-
chr15	31460867	31465402	+
chr15	31461289	31461920	-
chr15	31493711	31497070	+
chr15	31494427	31495263	-
chr15	31497778	31498201	+
chr15	31498991	31519878	+
chr15	31500525	31500856	-
chr15	31516448	31520628	-
chr15	31520629	31531547	-
chr15	31520640	31522803	+
chr15	31524951	31525418	+
chr15	31531865	31547291	+
chr15	31547292	31558412	+
chr15	31558921	31559512	+
chr15	31560992	31564614	+
chr15	32168640	32170107	-
chr15	32171209	32171676	-
chr15	32173331	32174173	-
chr15	32716800	32717253	+
chr15	33012725	33013310	-
chr15	33012886	33524327	+
chr15	33976338	33977175	+
chr15	34002544	34005112	-
chr15	34006074	34012861	-
chr15	34012459	34072162	+
chr15	34072163	34088942	+
chr15	34089723	34090881	+
chr15	34092762	34093426	+
chr15	34096309	34098113	+
chr15	34167874	34214026	+
chr15	34198913	34199300	-
chr15	34218012	34219535	+
chr15	34358581	34370238	-
chr15	34370252	34370996	-
chr15	34371067	34372978	-
chr15	34373016	34374695	+
chr15	34373047	34373483	-
chr15	34377027	34377738	+
chr15	34413781	34416067	-
chr15	34419092	34425002	-
chr15	34425043	34460391	+
chr15	34459344	34459988	-
chr15	34461189	34464390	+
chr15	34792483	34793035	-
chr15	34797346	34799058	-
chr15	34800093	34801260	-
chr15	34801893	34803399	-
chr15	34803903	34804956	-
chr15	34805261	35085481	-
chr15	35300155	35301640	-
chr15	35300875	35301296	+
chr15	35301297	35861025	+
chr15	35849600	35850681	-
chr15	35851189	35861694	-
chr15	35861207	35865090	+
chr15	35861695	35867947	-
chr15	35865872	35867057	+
chr15	36102329	36103750	-
chr15	36103785	36106550	+
chr15	36107190	36109273	+
chr15	36157511	36158053	-
chr15	36158873	36169664	-
chr15	36169677	36212921	-
chr15	36213023	36213945	+
chr15	36264393	36265114	+
chr15	36399568	36404716	-
chr15	36405408	36407358	-
chr15	36407422	36426506	-
chr15	36430053	36430310	-
chr15	36508007	36508453	-
chr15	36511451	36512185	-
chr15	36513537	36514200	-
chr15	36514860	36525408	-
chr15	36525409	36538012	-
chr15	36537719	36541879	+
chr15	36538068	36538731	-
chr15	36610174	36610897	-
chr15	36625242	36625524	-
chr15	36692033	36696244	-
chr15	36696390	36700014	-
chr15	36700015	36724295	-
chr15	36722342	36722858	+
chr15	36723366	36728437	+
chr15	36799909	36800662	-
chr15	36804816	36805768	-
chr15	36808494	36809620	-
chr15	36818317	36818681	+
chr15	36867020	36867516	+
chr15	36867369	36868282	-
chr15	36912226	36912524	-
chr15	36913940	36914660	-
chr15	36917758	36925370	-
chr15	36927077	36937176	-
chr15	36936341	36936545	+
chr15	36937233	36938831	+
chr15	37064854	37065588	+
chr15	37851386	37853343	-
chr15	37853704	37890847	-
chr15	37891006	37891645	+
chr15	37891234	37897057	-
chr15	37897058	38008606	-
chr15	38008803	38009540	+
chr15	38011838	38012646	+
chr15	38015248	38016273	+
chr15	38018493	38019112	+
chr15	38025828	38026254	+
chr15	38026815	38027038	+
chr15	38029296	38029643	+
chr15	38174107	38174730	-
chr15	38215461	38215669	-
chr15	38218545	38224150	-
chr15	38224151	38230495	-
chr15	38229184	38232491	+
chr15	38231529	38232127	-
chr15	38232975	38234066	+
chr15	38301646	38302260	+
chr15	38303248	38303719	-
chr15	38303855	38304069	+
chr15	38314639	38316015	+
chr15	38370224	38370487	-
chr15	38381768	38382583	-
chr15	38387695	38388247	-
chr15	38388237	38388842	+
chr15	38397646	38400383	-
chr15	38398210	38399239	+
chr15	38399804	38408137	+
chr15	38401577	38403561	-
chr15	38412903	38417171	-
chr15	38417172	38449023	-
chr15	38449150	38449843	+
chr15	38465018	38465302	-
chr15	38531354	38532032	-
chr15	38532102	38532869	+
chr15	38573150	38574696	-
chr15	38574113	38575772	+
chr15	38579564	38580654	-
chr15	38580385	38581902	+
chr15	38582197	38582792	-
chr15	38582800	38583901	+
chr15	38590018	38591522	+
chr15	38590839	38591540	-
chr15	38591666	38622232	+
chr15	38622233	38635172	+
chr15	38635418	38641435	+
chr15	38635475	38636690	-
chr15	38638157	38640503	-
chr15	38641952	38642803	+
chr15	38919418	38925722	-
chr15	38921767	38921979	+
chr15	38925723	38944288	-
chr15	38944418	38978454	+
chr15	38978455	38981980	+
chr15	39568609	39569149	-
chr15	39569256	39569614	+
chr15	39595316	39595888	+
chr15	39602706	39603944	+
chr15	39695732	39702139	-
chr15	39702140	39775297	-
chr15	39773690	39779278	+
chr15	39775421	39776635	-
chr15	39789462	39790390	+
chr15	39792263	39793067	+
chr15	39792753	39795928	-
chr15	39794193	39799108	+
chr15	39796743	39798416	-
chr15	39799109	39814445	+
chr15	39799137	39800166	-
chr15	39803975	39804428	-
chr15	39835736	39836530	-
chr15	39838379	39841082	-
chr15	39843165	39848080	-
chr15	39845659	39847224	+
chr15	39848015	39849055	+
chr15	39878128	39879502	-
chr15	39878904	39879668	+
chr15	40486736	40936126	+
chr15	40940219	40940859	+
chr15	40942344	40942791	+
chr15	41160862	41161220	-
chr15	41277635	41278879	-
chr15	41279042	41692629	+
chr15	41583078	41583420	-
chr15	41596905	41597463	-
chr15	41618022	41620188	-
chr15	41692631	41701473	+
chr15	43068169	43070274	-
chr15	43070894	43071195	-
chr15	43071983	43072397	-
chr15	43073010	43081581	-
chr15	43081584	43114266	-
chr15	43114382	43114666	+
chr15	43304870	43308559	-
chr15	43308754	43359320	+
chr15	43308812	43309181	-
chr15	43359714	43372617	+
chr15	44202351	44203359	-
chr15	44204207	44204822	-
chr15	44206774	44259506	-
chr15	44259624	44269273	+
chr15	44269274	44271752	+
chr15	44449848	44450568	-
chr15	44450733	44451167	+
chr15	44451173	44472611	+
chr15	44472868	44478374	+
chr15	44479558	44479854	+
chr15	44495272	44495707	+
chr15	44502804	44503294	+
chr15	46791297	46791333	-
chr15	47371532	47371590	+
chr15	49295507	49295547	+
chr15	50193456	50193664	+
chr15	50480371	50486295	-
chr15	50486352	50721620	-
chr15	50701155	50702324	+
chr15	50718998	50719357	+
chr15	50720068	50722507	+
chr15	51606708	51607243	-
chr15	51608690	51609333	-
chr15	51609959	51610720	-
chr15	51611233	51612083	-
chr15	51612579	51618093	-
chr15	51618105	51697020	-
chr15	51697176	51697635	+
chr15	51708468	51709360	-
chr15	51708999	51716201	+
chr15	51716202	51719076	+
chr15	51788217	51794096	-
chr15	51788901	51789375	+
chr15	51794149	51823299	-
chr15	51823381	51824401	+
chr15	52543507	52543834	-
chr15	52543987	52562017	+
chr15	52569678	52571947	+
chr15	52894332	52899772	-
chr15	52899819	53177722	-
chr15	52962552	52962860	+
chr15	52970999	52971506	+
chr15	52972295	52972829	+
chr15	53174976	53175688	+
chr15	53177884	53179473	+
chr15	53186969	53187660	-
chr15	53205041	53207463	-
chr15	53213076	53215106	-
chr15	53215614	53217267	-
chr15	53218081	53219588	-
chr15	53220724	53222924	-
chr15	53224134	53232047	-
chr15	53230905	53232543	+
chr15	53246621	53247179	+
chr15	53247046	53247500	-
chr15	53387617	53388205	-
chr15	53387859	53388376	+
chr15	54843099	54846670	-
chr15	54846687	54903730	-
chr15	54903759	54904582	+
chr15	54921383	54921677	-
chr15	54921695	54922584	+
chr15	54943364	54945175	-
chr15	54944026	55085483	+
chr15	54952421	54952908	-
chr15	55086908	55088140	+
chr15	55088771	55090857	+
chr15	55350641	55351745	-
chr15	55354830	55355559	-
chr15	55359995	55363720	-
chr15	55365649	55388894	-
chr15	55388976	55457955	+
chr15	55495305	55738349	-
chr15	57526347	57669583	+
chr15	57526777	57527101	-
chr15	57624305	57624722	-
chr15	57686084	57686688	-
chr15	57687265	57700977	-
chr15	57701056	57724006	-
chr15	57723688	57725811	+
chr15	57743767	57801665	+
chr15	57748508	57749380	-
chr15	57751710	57753209	-
chr15	57753919	57754706	-
chr15	57802516	57802865	+
chr15	57807388	57807692	-
chr15	57807604	57808394	+
chr15	57807968	57808192	-
chr15	57827075	57827598	-
chr15	57827400	57827944	+
chr15	57850592	57851626	-
chr15	57852201	57853394	-
chr15	57853839	57865896	-
chr15	57865480	57867410	+
chr15	57865897	57867940	-
chr15	57868876	57878483	-
chr15	57870435	57877629	+
chr15	57878541	57908053	-
chr15	57879796	57880041	+
chr15	57907816	57908521	+
chr15	57920406	57920983	-
chr15	57922934	57925572	-
chr15	57925599	57966673	-
chr15	57972458	57972983	+
chr15	57972497	57972811	-
chr15	57972984	57990220	+
chr15	57991474	57992115	+
chr15	57992594	57994780	+
chr15	57995586	57997032	+
chr15	57997703	57998339	+
chr15	58004718	58007403	-
chr15	58007404	58046478	-
chr15	58043231	58044085	+
chr15	58045622	58048977	+
chr15	58046740	58047180	-
chr15	58075509	58076725	-
chr15	58076706	58088191	+
chr15	58080965	58081592	-
chr15	58090393	58090918	-
chr15	58092972	58093697	-
chr15	58093101	58093608	+
chr15	58094314	58095037	+
chr15	58095702	58096276	-
chr15	58096690	58097291	+
chr15	58097136	58098367	-
chr15	58098161	58099677	+
chr15	58141093	58142926	-
chr15	58145447	58145983	-
chr15	58146113	58155618	-
chr15	58155768	58156808	-
chr15	58157142	58157793	+
chr15	58175073	58176234	-
chr15	58175596	58176680	+
chr15	58247019	58289372	+
chr15	58289383	58292251	+
chr15	58562958	58563613	-
chr15	58563855	58564427	+
chr15	58565097	58565807	-
chr15	58565906	58567021	+
chr15	58574802	58578605	-
chr15	58576460	58579735	+
chr15	58579274	58580063	-
chr15	58580910	58581324	+
chr15	58585834	58586755	-
chr15	58589286	58589952	-
chr15	58589907	58591259	+
chr15	58598188	58598607	-
chr15	58599384	58613812	-
chr15	58613813	58654968	-
chr15	58655272	58656332	+
chr15	58703634	58704168	-
chr15	58704204	58708359	+
chr15	58707190	58707783	-
chr15	58708367	58710923	+
chr15	58719533	58720780	+
chr15	58719555	58721395	-
chr15	58720854	58733856	+
chr15	58724091	58765294	-
chr15	58733958	58741231	+
chr15	58745124	58747508	+
chr15	58765363	58771079	+
chr15	58766740	58772784	-
chr15	58771080	58775800	+
chr15	58772785	58913618	-
chr15	58820646	58821417	+
chr15	58848414	58848764	+
chr15	58880717	58881035	+
chr15	58910669	58911351	+
chr15	58912026	58913117	+
chr15	58913749	58915176	+
chr15	58920953	58921541	-
chr15	58937203	58937630	-
chr15	58937748	58938639	+
chr15	58986710	58988498	-
chr15	58989287	58990469	-
chr15	59032774	59034038	-
chr15	59034160	59035221	+
chr15	59095186	59095521	+
chr15	59145310	59146396	-
chr15	59146626	59162765	+
chr15	59151677	59152238	-
chr15	59152788	59163532	-
chr15	59162771	59167657	+
chr15	59163533	59205747	-
chr15	59168314	59168763	+
chr15	59205319	59205561	+
chr15	59205791	59433272	+
chr15	59433394	59434600	+
chr15	59435647	59436257	+
chr15	59436841	59437046	+
chr15	59437599	59439947	+
chr15	59440546	59442494	+
chr15	59443079	59443402	+
chr15	59444512	59445533	+
chr15	59446038	59448042	+
chr15	59446397	59446986	-
chr15	59451656	59452614	+
chr15	59478963	59479705	-
chr15	59479298	59480013	+
chr15	59480183	59488646	+
chr15	59488696	59490308	+
chr15	59559865	59560651	-
chr15	59560047	59560319	+
chr15	59591416	59592600	+
chr15	59615627	59615865	-
chr15	59616069	59616352	+
chr15	59626770	59627562	-
chr15	59654192	59654890	-
chr15	59695963	59696417	-
chr15	59719496	59719811	+
chr15	60610412	60611378	-
chr15	60610882	60612447	+
chr15	60647208	60650518	-
chr15	60650522	60656560	-
chr15	60654853	60657289	+
chr15	61815680	61817165	-
chr15	61816286	61816533	+
chr15	61816987	61821935	+
chr15	61817893	61818771	-
chr15	61819231	61819991	-
chr15	61821961	61824341	+
chr15	61869615	62082528	+
chr15	61887387	61889097	-
chr15	62085764	62087735	+
chr15	62088437	62089301	+
chr15	62093189	62093606	+
chr15	62097314	62097842	+
chr15	62097889	62098424	-
chr15	62812657	62813092	+
chr15	63448294	63449353	+
chr15	63753796	63760626	-
chr15	63760650	63892053	-
chr15	63829346	63829977	+
chr15	63890759	63893536	+
chr15	63894359	63894760	+
chr15	63895220	63895893	-
chr15	63903329	63903898	-
chr15	63905872	63908275	-
chr15	63907531	63907759	+
chr15	63908967	63920078	-
chr15	63920079	64213641	-
chr15	64017093	64017784	+
chr15	64066227	64066565	+
chr15	64144505	64146101	+
chr15	64169011	64169314	+
chr15	65618337	65618543	-
chr15	65618597	65705385	+
chr15	65705413	65712429	+
chr15	66355329	66357595	-
chr15	66357820	66392638	-
chr15	66390394	66390746	+
chr15	66392671	66393136	+
chr15	66408570	66409008	-
chr15	66409140	66476858	+
chr15	66476859	66483954	+
chr15	66606214	66612235	-
chr15	66612396	66645294	-
chr15	66756064	66757690	-
chr15	66758121	66760715	-
chr15	66760877	66801204	-
chr15	66801365	66802183	+
chr15	66811269	66811552	-
chr15	66871099	66871753	+
chr15	66924067	66924659	+
chr15	66925395	66934430	-
chr15	66934431	67008415	-
chr15	66963382	66963937	+
chr15	66966351	66967165	+
chr15	66978481	66979396	+
chr15	67005746	67007692	+
chr15	67008592	67017397	+
chr15	67008812	67009709	-
chr15	67176911	67177220	-
chr15	67176934	67177687	+
chr15	67342067	67342579	-
chr15	67342731	67343233	+
chr15	67611684	67612464	-
chr15	67612821	67613781	+
chr15	67733747	67734725	-
chr15	67823791	67824020	-
chr15	67909231	67911217	-
chr15	67912069	67914091	-
chr15	67914958	67915209	-
chr15	67915535	68090151	-
chr15	68089780	68094679	+
chr15	68090816	68091759	-
chr15	68126373	68126971	-
chr15	68129255	68131236	-
chr15	68132538	68134657	-
chr15	68135491	68141292	-
chr15	68141860	68142933	-
chr15	68144283	68145835	-
chr15	68146563	68194767	-
chr15	68193650	68194070	+
chr15	68195081	68195902	+
chr15	71625101	71625428	+
chr15	72420055	72891472	-
chr15	72640477	72641714	+
chr15	72891736	72891982	+
chr15	72918617	72922129	-
chr15	72920836	72924492	+
chr15	72922358	72932050	-
chr15	72924695	72927142	+
chr15	72932051	73015425	-
chr15	72979954	72980729	+
chr15	72985274	72986197	+
chr15	72992476	72993807	+
chr15	73015580	73016078	+
chr15	73015590	73015798	-
chr15	73016731	73017376	+
chr15	73020226	73020840	+
chr15	73030476	73032258	-
chr15	73033216	73034173	-
chr15	73035538	73253591	-
chr15	73253671	73257958	+
chr15	73253851	73254325	-
chr15	73318273	73318975	+
chr15	73342082	73342833	-
chr15	73401248	73410705	-
chr15	73410706	73454976	-
chr15	73426564	73427661	+
chr15	73451347	73452118	+
chr15	73455345	73476171	-
chr15	73476537	73476984	+
chr15	74530789	74532837	-
chr15	74532838	74539759	-
chr15	74752806	74753032	+
chr15	74756580	74757228	-
chr15	74761844	74763880	-
chr15	74785152	74786020	-
chr15	74785427	74790363	+
chr15	74790364	74790918	+
chr15	74791447	74791975	+
chr15	74818572	74819158	-
chr15	74818762	74819296	+
chr15	75446729	75446977	-
chr15	75447112	75451494	+
chr15	75456353	75457507	+
chr15	75459314	75459633	+
chr15	75472507	75472816	-
chr15	75472895	75473709	+
chr15	75484226	75485190	-
chr15	75506435	75509223	-
chr15	75509293	75509677	+
chr15	75509316	75509815	-
chr15	75568681	75569008	+
chr15	75581795	75584713	-
chr15	75584856	75672389	-
chr15	75641158	75641469	+
chr15	75651405	75651976	+
chr15	75662620	75663000	+
chr15	75672499	75675124	+
chr15	75675866	75677257	+
chr15	75677879	75678911	+
chr15	75686936	75688024	-
chr15	75687420	75688357	+
chr15	75691862	75692757	-
chr15	75692765	75697887	+
chr15	75697888	75704258	+
chr15	75705308	75706866	+
chr15	75714434	75714661	-
chr15	75717310	75718110	-
chr15	75717391	75718443	+
chr15	75719695	75721094	-
chr15	75721396	75722608	-
chr15	75723464	75739769	-
chr15	75740150	75740495	+
chr15	75741645	75744732	+
chr15	75743167	75746267	-
chr15	75745120	75745450	+
chr15	75746905	75751960	-
chr15	75751687	75752717	+
chr15	75752043	75755100	-
chr15	75755101	75760193	-
chr15	75760321	75760791	+
chr15	75761421	75762083	-
chr15	75763852	75764143	-
chr15	75770992	75771334	-
chr15	75771437	75779818	+
chr15	75779929	75785790	+
chr15	75798923	75799502	-
chr15	75799611	75800872	+
chr15	75802305	75806267	+
chr15	75807668	75808436	+
chr15	75808496	75810254	-
chr15	75809053	75809706	+
chr15	75810319	75812415	-
chr15	75810744	75811183	+
chr15	75812025	75813463	+
chr15	75830238	75831503	-
chr15	75831504	75840344	-
chr15	75875964	75877512	-
chr15	75877593	75911346	-
chr15	75910637	75913640	+
chr15	75996136	75996684	-
chr15	75997333	76001395	-
chr15	76001396	76061824	-
chr15	76026262	76027006	+
chr15	76028695	76031847	+
chr15	76032353	76032947	+
chr15	76034818	76035387	+
chr15	76036931	76037696	+
chr15	76051434	76051661	+
chr15	76055483	76056181	+
chr15	76060019	76060549	+
chr15	76061825	76063395	-
chr15	76062804	76067745	+
chr15	76063396	76073858	-
chr15	76068975	76069708	+
chr15	76070421	76071354	+
chr15	76073857	76074346	+
chr15	76076577	76077082	-
chr15	76077235	76079342	+
chr15	76079409	76080341	+
chr15	76080362	76083932	+
chr15	76117827	76122045	-
chr15	76118321	76118803	+
chr15	76122636	76123906	-
chr15	76124411	76125492	-
chr15	76125204	76126204	+
chr15	76126969	76127318	+
chr15	76128327	76129285	+
chr15	76134256	76134487	+
chr15	76155330	76158958	-
chr15	76157882	76161150	+
chr15	76159735	76161251	-
chr15	76161255	76161716	+
chr15	76161304	76161607	-
chr15	76161717	76165324	+
chr15	76166002	76166834	+
chr15	76167358	76168297	+
chr15	76169397	76169628	+
chr15	76170695	76171462	+
chr15	76172012	76172589	+
chr15	76173445	76173908	-
chr15	76173977	76176364	+
chr15	76174512	76177442	-
chr15	76176394	76181715	+
chr15	76177443	76181556	-
chr15	76181722	76184802	+
chr15	76184883	76187461	+
chr15	76190571	76192157	+
chr15	76192956	76195460	+
chr15	76195902	76197223	+
chr15	76197868	76198730	+
chr15	76198361	76199261	-
chr15	76199328	76199474	+
chr15	76200106	76200706	+
chr15	76201260	76201846	+
chr15	76202032	76204173	+
chr15	76209948	76211518	-
chr15	76210941	76283503	+
chr15	76276074	76283331	-
chr15	76283392	76307679	-
chr15	76283504	76287833	+
chr15	76307848	76331403	+
chr15	76329968	76332362	-
chr15	76331441	76340692	+
chr15	76332424	76342275	-
chr15	76341301	76341574	+
chr15	76342276	76342705	-
chr15	76342473	76343056	+
chr15	76364303	76365806	-
chr15	76366158	76366922	-
chr15	76367530	76368902	-
chr15	76369025	76369202	-
chr15	76369372	76372587	+
chr15	76372611	76379232	+
chr15	76406560	76407155	-
chr15	76406792	76426243	+
chr15	76423719	76426044	-
chr15	76426224	76438014	-
chr15	76426616	76429400	+
chr15	76449810	76452438	-
chr15	76452507	76457550	-
chr15	76456070	76460395	+
chr15	76470401	76476047	-
chr15	76470484	76470691	+
chr15	76476170	76490566	-
chr15	76487537	76488049	+
chr15	76490302	76490848	+
chr15	76497478	76498624	+
chr15	76501566	76501874	-
chr15	76502096	76525349	+
chr15	76525421	76526916	+
chr15	76527338	76528866	-
chr15	76528582	76530118	+
chr15	76529895	76532593	-
chr15	76530308	76531967	+
chr15	76531968	76534450	+
chr15	76534794	76536542	+
chr15	76541163	76545573	+
chr15	76545574	76547863	+
chr15	76547956	76548511	+
chr15	76549269	76553727	-
chr15	76553228	76553516	+
chr15	76553795	76554328	-
chr15	76554253	76554957	+
chr15	76554414	76648607	-
chr15	76600872	76601817	+
chr15	76611469	76611942	+
chr15	76631963	76633234	+
chr15	76648662	76648871	+
chr15	76649350	76650361	+
chr15	76679054	76682228	-
chr15	76682603	76701875	-
chr15	76701878	76702245	+
chr15	76709656	76722843	+
chr15	76723396	76724085	+
chr15	76724666	76725908	+
chr15	76726385	76726990	+
chr15	76729420	76730302	-
chr15	76730339	76731757	+
chr15	76731758	76734487	+
chr15	76734506	76736785	+
chr15	76736786	76740125	+
chr15	76740889	76741165	+
chr15	76754918	76755898	-
chr15	76755935	76756501	+
chr15	76778261	76779350	-
chr15	76778656	76778964	+
chr15	76778965	76781214	+
chr15	76781229	76785994	+
chr15	76901347	76902070	-
chr15	76904405	76905016	-
chr15	76909424	77136627	-
chr15	77585978	77591007	-
chr15	77591008	77672589	-
chr15	77628731	77630055	+
chr15	77631240	77631913	+
chr15	77671861	77672178	+
chr15	77672911	77673412	+
chr15	77678212	77695204	-
chr15	77695914	77699412	-
chr15	77701450	77705429	-
chr15	77704925	77706034	+
chr15	77718895	77719763	+
chr15	77735201	77735823	-
chr15	77742900	77745417	-
chr15	77745476	77759434	-
chr15	77759612	77760579	+
chr15	77761656	77762044	+
chr15	77763967	77764793	-
chr15	77764281	77765495	+
chr15	77770241	77770888	-
chr15	77770912	77787145	-
chr15	77776415	77776685	+
chr15	77787214	77787662	+
chr15	77787475	77789344	-
chr15	77789411	77801273	-
chr15	77801327	77803887	+
chr15	77987587	77989539	-
chr15	77989892	77997733	-
chr15	78000728	78004547	-
chr15	78004872	78006216	+
chr15	78074345	78078585	-
chr15	78074563	78075090	+
chr15	78075230	78093061	+
chr15	78087698	78088803	-
chr15	78093062	78100076	+
chr15	78111324	78112933	-
chr15	78112934	78136063	-
chr15	78134051	78136903	+
chr15	78155719	78156375	-
chr15	78156383	78181473	+
chr15	78181474	78184603	+
chr15	78184673	78185245	+
chr15	78227699	78229976	-
chr15	78229977	78236340	-
chr15	78231925	78234002	+
chr15	78236341	78237101	-
chr15	78236400	78236947	+
chr15	78237174	78244492	+
chr15	78244675	78245593	+
chr15	78246221	78246457	+
chr15	78259053	78269733	+
chr15	78269884	78271771	+
chr15	78272381	78272589	+
chr15	78278534	78278857	-
chr15	78353785	78355095	-
chr15	78388280	78389599	-
chr15	78389600	78403221	-
chr15	78401980	78402738	+
chr15	78403240	78403678	-
chr15	78403253	78403600	+
chr15	78404231	78412483	-
chr15	78412148	78412503	+
chr15	78419110	78419487	-
chr15	78419610	78420433	+
chr15	78426581	78427841	-
chr15	78427512	78452487	+
chr15	78427920	78428404	-
chr15	78428815	78429645	-
chr15	78431134	78431804	-
chr15	78437290	78437821	-
chr15	78452488	78455214	+
chr15	78581108	78581833	-
chr15	78584025	78584741	-
chr15	78586269	78603894	-
chr15	78680287	78681181	+
chr15	78692694	78692908	-
chr15	78693902	78694533	-
chr15	78694367	78695331	+
chr15	78697475	78698529	+
chr15	78700545	78701228	+
chr15	78705802	78707909	-
chr15	78706825	78707445	+
chr15	78707591	78725039	+
chr15	78708485	78709730	-
chr15	78725040	78728338	+
chr15	78730192	78742534	+
chr15	78730644	78731273	-
chr15	78742535	78744313	+
chr15	78744350	78745097	+
chr15	78747039	78748760	-
chr15	78749506	78750187	-
chr15	78751285	78751940	-
chr15	78753536	78754157	-
chr15	78754664	78758752	-
chr15	78757127	78760945	+
chr15	78760946	78762544	+
